sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
486,20,"Markelle Fultz","Orlando Magic",18,11,13.1,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,1,0,1,0,10,2,8,20,0.91
488,20,"Justise Winslow","Los Angeles Clippers",37,28,65.1,15,0.536,28,5,23,17.9,26.8,0,0,0,0,17.9,1,0,1,0,27,5,22,18.5,0.96
488,2,"Collin Sexton","Cleveland Cavaliers",12,28,40,15,0.536,28,5,23,17.9,26.8,0,0,0,0,17.9,0,0,0,,28,5,23,17.9,1
490,19,"Elijah Hughes","Portland Trail Blazers",22,53,66.3,27,0.509,53,9,44,17,25.5,0,0,0,0,17,0,0,0,,53,9,44,17,1
491,41,"Juancho Hernangomez","Boston Celtics",18,18,94.7,9,0.5,18,3,15,16.7,25,0,0,0,0,16.7,0,0,0,,18,3,15,16.7,1
491,8,"Jarred Vanderbilt","Minnesota Timberwolves",81,12,70.6,6,0.5,12,2,10,16.7,25,0,0,0,0,16.7,0,0,0,,12,2,10,16.7,1
493,77,"Omer Yurtseven","Miami Heat",65,23,71.9,11,0.478,23,5,18,21.7,23.9,0,0,0,0,21.7,9,4,5,44.4,14,1,13,7.1,0.61
494,18,"Solomon Hill","Atlanta Hawks",13,13,92.9,6,0.462,13,2,11,15.4,23.1,0,0,0,0,15.4,0,0,0,,13,2,11,15.4,1
495,12,"Aleem Ford","Orlando Magic",5,14,100,6,0.429,14,2,12,14.3,21.4,0,0,0,0,14.3,0,0,0,,14,2,12,14.3,1
496,6,"Kevin Pangos","Cleveland Cavaliers",24,15,50,6,0.4,15,2,13,13.3,20,0,0,0,0,13.3,0,0,0,,15,2,13,13.3,1
496,7,"Santi Aldama","Memphis Grizzlies",32,45,86.5,18,0.4,45,6,39,13.3,20,0,0,0,0,13.3,0,0,0,,45,6,39,13.3,1
496,5,"Kevon Looney","Golden State Warriors",104,30,61.2,12,0.4,30,6,24,20,20,0,0,0,0,20,29,6,23,20.7,1,0,1,0,0.03
499,24,"Khem Birch","Toronto Raptors",61,21,72.4,8,0.381,21,3,18,14.3,19,0,0,0,0,14.3,3,1,2,33.3,18,2,16,11.1,0.86
500,31,"Tomas Satoransky","New Orleans Pelicans",32,24,44.4,9,0.375,24,3,21,12.5,18.8,0,0,0,0,12.5,0,0,0,,24,3,21,12.5,1
501,14,"Drew Eubanks","San Antonio Spurs",49,11,68.8,3,0.273,11,1,10,9.1,13.6,0,0,0,0,9.1,3,0,3,0,8,1,7,12.5,0.73
502,6,"Melvin Frazier Jr.","Oklahoma City Thunder",3,19,90.5,3,0.158,19,1,18,5.3,7.9,0,0,0,0,5.3,0,0,0,,19,1,18,5.3,1
