sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
326,9,"Derrick White","Boston Celtics",41,178,38,159,0.893,177,52,125,29.4,44.1,0,1.1,0.02,1.1,29.8,0,0,0,,177,52,125,29.4,1
327,8,"Isaiah Collier","Utah Jazz",36,37,54.4,33,0.892,37,11,26,29.7,44.6,0,0,0,0,29.7,0,0,0,,37,11,26,29.7,1
328,2,"Jarred Vanderbilt","Los Angeles Lakers",33,54,98.2,48,0.889,54,16,38,29.6,44.4,0,0,0,0,29.6,1,0,1,0,53,16,37,30.2,0.98
329,2,"Tyus Jones","Orlando Magic",42,71,71.7,63,0.887,71,21,50,29.6,44.4,0,0,0,0,29.6,0,0,0,,71,21,50,29.6,1
329,1,"Gradey Dick","Toronto Raptors",45,115,71.9,102,0.887,115,34,81,29.6,43.9,0,0.9,0.01,0.9,29.6,2,1,1,50,113,33,80,29.2,0.98
331,17,"Jonas Valanciunas","Denver Nuggets",33,26,76.5,23,0.885,26,10,16,38.5,44.2,0,0,0,0,38.5,14,7,7,50,12,3,9,25,0.46
332,22,"Kyle Filipowski","Utah Jazz",43,112,87.5,99,0.884,112,33,79,29.5,44.2,0,0,0,0,29.5,1,0,1,0,111,33,78,29.7,0.99
333,2,"Herbert Jones","New Orleans Pelicans",23,94,80.3,83,0.883,94,28,66,29.8,44.1,0,0,0,0,29.8,7,1,6,14.3,87,27,60,31,0.93
334,0,"Bilal Coulibaly","Washington Wizards",25,80,83.3,70,0.875,80,23,57,28.7,43.1,0,1.3,0.01,1.3,28.7,0,0,0,,80,23,57,28.7,1
334,3,"Julian Strawther","Denver Nuggets",22,24,72.7,21,0.875,24,7,17,29.2,43.8,0,0,0,0,29.2,0,0,0,,24,7,17,29.2,1
334,45,"GG Jackson","Memphis Grizzlies",21,48,70.6,42,0.875,48,14,34,29.2,43.8,0,0,0,0,29.2,0,0,0,,48,14,34,29.2,1
337,22,"Zeke Nnaji","Denver Nuggets",31,39,95.1,34,0.872,39,12,27,30.8,43.6,0,0,0,0,30.8,4,2,2,50,35,10,25,28.6,0.9
338,46,"John Konchar","Memphis Grizzlies",25,31,93.9,27,0.871,31,9,22,29,43.5,0,0,0,0,29,1,0,1,0,30,9,21,30,0.97
338,25,"K.J. Simpson","Charlotte Hornets",14,31,62,27,0.871,31,9,22,29,43.5,0,0,0,0,29,1,0,1,0,30,9,21,30,0.97
340,3,"Anthony Davis","Dallas Mavericks",20,52,52.5,45,0.865,52,18,34,34.6,43.3,0,0,0,0,34.6,20,9,11,45,32,9,23,28.1,0.62
341,0,"Christian Braun","Denver Nuggets",14,27,69.2,23,0.852,27,8,19,29.6,42.6,0,0,0,0,29.6,1,1,0,100,26,7,19,26.9,0.96
342,77,"Ben Saraf","Brooklyn Nets",12,25,71.4,21,0.84,25,7,18,28,42,0,0,0,0,28,0,0,0,,25,7,18,28,1
343,10,"Bogdan Bogdanovic","Los Angeles Clippers",16,36,38.7,30,0.833,36,10,26,27.8,41.7,0,0,0,0,27.8,0,0,0,,36,10,26,27.8,1
343,32,"Cooper Flagg","Dallas Mavericks",41,78,28.2,65,0.833,78,23,55,29.5,41.7,0,0,0,0,29.5,7,4,3,57.1,71,19,52,26.8,0.91
345,24,"Kris Murray","Portland Trail Blazers",34,77,98.7,63,0.818,76,20,56,26.3,39.5,0,1.3,0.04,0,27.3,0,0,0,,76,20,56,26.3,1
345,18,"Mouhamed Gueye","Atlanta Hawks",43,77,90.6,63,0.818,77,21,56,27.3,40.9,0,0,0,0,27.3,2,0,2,0,75,21,54,28,0.97
345,34,"Bobi Klintman","Detroit Pistons",6,11,91.7,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
348,5,"Nikola Jovic","Miami Heat",33,115,88.5,94,0.817,115,31,84,27,40.4,0,0.9,0.01,0.9,27,3,0,3,0,112,31,81,27.7,0.97
349,12,"Ja Morant","Memphis Grizzlies",19,37,24.2,30,0.811,37,10,27,27,40.5,0,0,0,0,27,1,0,1,0,36,10,26,27.8,0.97
350,25,"Jeremiah Robinson-Earl","Indiana Pacers",17,35,85.4,28,0.8,35,10,25,28.6,40,0,0,0,0,28.6,2,2,0,100,33,8,25,24.2,0.94
350,10,"RayJ Dennis","Indiana Pacers",14,30,73.2,24,0.8,30,8,22,26.7,40,0,0,0,0,26.7,1,0,1,0,29,8,21,27.6,0.97
352,2,"Cade Cunningham","Detroit Pistons",36,88,25.1,70,0.795,88,24,64,27.3,39.8,0,0,0,0,27.3,4,2,2,50,84,22,62,26.2,0.95
353,4,"Taelon Peter","Indiana Pacers",22,34,89.5,27,0.794,34,9,25,26.5,39.7,0,2.9,0.03,2.9,26.5,0,0,0,,34,9,25,26.5,1
354,16,"Keshad Johnson","Miami Heat",18,19,90.5,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,0,0,0,,19,5,14,26.3,1
354,24,"Corey Kispert","Atlanta Hawks",5,19,82.6,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,0,0,0,,19,5,14,26.3,1
356,8,"Kelly Olynyk","San Antonio Spurs",26,37,94.9,29,0.784,37,10,27,27,39.2,0,0,0,0,27,1,1,0,100,36,9,27,25,0.97
356,10,"Jeremy Sochan","San Antonio Spurs",26,37,97.4,29,0.784,37,10,27,27,39.2,0,0,0,0,27,2,1,1,50,35,9,26,25.7,0.95
358,5,"Nique Clifford","Sacramento Kings",40,67,57.3,51,0.761,67,17,50,25.4,38.1,0,0,0,0,25.4,1,0,1,0,66,17,49,25.8,0.99
359,5,"Ronald Holland II","Detroit Pistons",39,95,80.5,72,0.758,95,24,71,25.3,37.9,0,0,0,0,25.3,1,0,1,0,94,24,70,25.5,0.99
360,25,"Dominick Barlow","Philadelphia 76ers",32,48,88.9,36,0.75,48,12,36,25,37.5,0,0,0,0,25,0,0,0,,48,12,36,25,1
360,21,"Rayan Rupert","Portland Trail Blazers",37,44,72.1,33,0.75,44,11,33,25,37.5,0,0,0,0,25,2,0,2,0,42,11,31,26.2,0.95
360,17,"Amir Coffey","Milwaukee Bucks",24,16,57.1,12,0.75,16,4,12,25,37.5,0,0,0,0,25,0,0,0,,16,4,12,25,1
360,50,"Cole Anthony","Milwaukee Bucks",29,32,30.5,24,0.75,32,8,24,25,37.5,0,0,0,0,25,0,0,0,,32,8,24,25,1
360,2,"Dorian Finney-Smith","Houston Rockets",12,28,87.5,21,0.75,28,7,21,25,37.5,0,0,0,0,25,0,0,0,,28,7,21,25,1
360,4,"JD Davison","Houston Rockets",20,16,64,12,0.75,16,4,12,25,37.5,0,0,0,0,25,0,0,0,,16,4,12,25,1
360,0,"Gary Payton II","Golden State Warriors",42,44,93.6,33,0.75,44,11,33,25,37.5,0,0,0,0,25,0,0,0,,44,11,33,25,1
360,26,"Xavier Tillman","Boston Celtics",13,12,80,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
360,10,"Tyson Etienne","Brooklyn Nets",8,12,85.7,9,0.75,12,3,9,25,37.5,0,0,0,0,25,1,0,1,0,11,3,8,27.3,0.92
360,27,"Will Riley","Washington Wizards",34,44,53.7,33,0.75,44,11,33,25,37.5,0,0,0,0,25,0,0,0,,44,11,33,25,1
370,33,"Jabari Walker","Philadelphia 76ers",40,57,95,42,0.737,57,14,43,24.6,36.8,0,0,0,0,24.6,1,0,1,0,56,14,42,25,0.98
371,14,"Micah Peavy","New Orleans Pelicans",37,63,72.4,46,0.73,63,16,47,25.4,36.5,0,0,0,0,25.4,2,2,0,100,61,14,47,23,0.97
372,11,"Domantas Sabonis","Sacramento Kings",14,28,96.6,20,0.714,28,8,20,28.6,35.7,0,0,0,0,28.6,5,4,1,80,23,4,19,17.4,0.82
373,24,"Kobe Brown","Los Angeles Clippers",28,38,86.4,27,0.711,38,9,29,23.7,35.5,0,0,0,0,23.7,0,0,0,,38,9,29,23.7,1
374,14,"Maxi Kleber","Los Angeles Lakers",20,17,85,12,0.706,17,4,13,23.5,35.3,0,0,0,0,23.5,0,0,0,,17,4,13,23.5,1
375,16,"Caleb Martin","Dallas Mavericks",37,27,77.1,19,0.704,27,7,20,25.9,35.2,0,0,0,0,25.9,5,2,3,40,22,5,17,22.7,0.81
376,11,"Carter Bryant","San Antonio Spurs",34,43,84.3,30,0.698,43,10,33,23.3,34.9,0,0,0,0,23.3,0,0,0,,43,10,33,23.3,1
377,2,"Lonzo Ball","Cleveland Cavaliers",30,95,67.9,65,0.684,95,22,73,23.2,34.2,0,0,0,0,23.2,1,1,0,100,94,21,73,22.3,0.99
378,5,"Cody Williams","Utah Jazz",31,54,90,36,0.667,54,12,42,22.2,33.3,0,0,0,0,22.2,0,0,0,,54,12,42,22.2,1
379,35,"Nae'Qwan Tomlin","Cleveland Cavaliers",33,59,96.7,39,0.661,59,13,46,22,33.1,0,0,0,0,22,0,0,0,,59,13,46,22,1
380,1,"Obi Toppin","Indiana Pacers",3,14,73.7,9,0.643,14,3,11,21.4,32.1,0,0,0,0,21.4,1,0,1,0,13,3,10,23.1,0.93
381,20,"Rasheer Fleming","Phoenix Suns",24,38,88.4,24,0.632,38,8,30,21.1,31.6,0,0,0,0,21.1,0,0,0,,38,8,30,21.1,1
382,20,"Day'Ron Sharpe","Brooklyn Nets",39,24,77.4,15,0.625,24,5,19,20.8,31.3,0,0,0,0,20.8,0,0,0,,24,5,19,20.8,1
383,10,"Brandon Williams","Dallas Mavericks",38,73,49.7,45,0.616,73,15,58,20.5,30.8,0,0,0,0,20.5,1,0,1,0,72,15,57,20.8,0.99
384,9,"Ausar Thompson","Detroit Pistons",37,20,29,12,0.6,20,4,16,20,30,0,0,0,0,20,4,0,4,0,16,4,12,25,0.8
384,44,"Andre Jackson Jr.","Milwaukee Bucks",17,15,83.3,9,0.6,15,3,12,20,30,0,0,0,0,20,0,0,0,,15,3,12,20,1
384,35,"Goga Bitadze","Orlando Magic",38,10,100,6,0.6,10,2,8,20,30,0,0,0,0,20,0,0,0,,10,2,8,20,1
384,22,"Devin Carter","Sacramento Kings",12,15,71.4,9,0.6,15,3,12,20,30,0,0,0,0,20,0,0,0,,15,3,12,20,1
384,9,"Johnny Juzang","Minnesota Timberwolves",17,15,60,9,0.6,15,3,12,20,30,0,0,0,0,20,0,0,0,,15,3,12,20,1
384,55,"Alijah Martin","Toronto Raptors",10,10,71.4,6,0.6,10,2,8,20,30,0,0,0,0,20,0,0,0,,10,2,8,20,1
390,5,"Hunter Tyson","Denver Nuggets",17,29,87.9,17,0.586,29,6,23,20.7,29.3,0,0,0,0,20.7,2,1,1,50,27,5,22,18.5,0.93
391,1,"Jonathan Isaac","Orlando Magic",35,32,94.1,18,0.563,32,6,26,18.8,28.1,0,0,0,0,18.8,1,0,1,0,31,6,25,19.4,0.97
392,0,"Tristan Vukcevic","Washington Wizards",30,57,74,32,0.561,57,11,46,19.3,28.1,0,0,0,0,19.3,3,1,2,33.3,54,10,44,18.5,0.95
393,1,"Amen Thompson","Houston Rockets",41,76,46.9,42,0.553,76,14,62,18.4,27.6,0,0,0,0,18.4,6,0,6,0,70,14,56,20,0.92
394,30,"Ochai Agbaji","Toronto Raptors",36,60,95.2,33,0.55,60,11,49,18.3,27.5,0,0,0,0,18.3,1,0,1,0,59,11,48,18.6,0.98
395,1,"Blake Wesley","Portland Trail Blazers",6,11,57.9,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,1,0,1,0,10,2,8,20,0.91
395,4,"AJ Johnson","Washington Wizards",23,11,55,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,0,0,0,,11,2,9,18.2,1
397,3,"CJ McCollum","Atlanta Hawks",5,17,38.6,9,0.529,17,3,14,17.6,26.5,0,0,0,0,17.6,0,0,0,,17,3,14,17.6,1
398,22,"Derik Queen","New Orleans Pelicans",44,46,38.3,24,0.522,46,9,37,19.6,26.1,0,0,0,0,19.6,13,3,10,23.1,33,6,27,18.2,0.72
399,16,"Yang Hansen","Portland Trail Blazers",25,31,88.6,15,0.484,31,5,26,16.1,24.2,0,0,0,0,16.1,1,0,1,0,30,5,25,16.7,0.97
400,21,"Nigel Hayes-Davis","Phoenix Suns",23,16,66.7,6,0.375,16,2,14,12.5,18.8,0,0,0,0,12.5,1,0,1,0,15,2,13,13.3,0.94
401,5,"Dyson Daniels","Atlanta Hawks",43,57,85.1,21,0.368,57,7,50,12.3,18.4,0,0,0,0,12.3,0,0,0,,57,7,50,12.3,1
402,33,"Leonard Miller","Minnesota Timberwolves",17,10,90.9,3,0.3,10,1,9,10,15,0,0,0,0,10,0,0,0,,10,1,9,10,1
402,7,"Kam Jones","Indiana Pacers",11,10,100,3,0.3,10,1,9,10,15,0,0,0,0,10,0,0,0,,10,1,9,10,1
404,99,"Chris Boucher","Boston Celtics",8,11,84.6,3,0.273,11,1,10,9.1,13.6,0,0,0,0,9.1,0,0,0,,11,1,10,9.1,1
405,33,"Luke Travers","Cleveland Cavaliers",12,16,88.9,3,0.188,16,1,15,6.3,9.4,0,0,0,0,6.3,0,0,0,,16,1,15,6.3,1
406,9,"Drew Peterson","Charlotte Hornets",6,11,84.6,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,,11,0,11,0,1
