sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
320,21,"Tayshaun Prince","Memphis Grizzlies",52,178,65.4,148,0.831,178,65,113,36.5,41.6,0,0,0,0,36.5,123,47,76,38.2,55,18,37,32.7,0.31
321,21,"Thaddeus Young","Philadelphia 76ers",76,153,65.9,127,0.83,153,63,90,41.2,41.5,0,0,0,0,41.2,147,62,85,42.2,6,1,5,16.7,0.04
321,15,"Amir Johnson","Toronto Raptors",81,141,82.9,117,0.83,141,56,85,39.7,41.5,0,0,0,0,39.7,128,51,77,39.8,13,5,8,38.5,0.09
323,20,"Donatas Motiejunas","Houston Rockets",45,92,93.9,76,0.826,92,26,66,28.3,41.3,0,0,0,0,28.3,9,2,7,22.2,83,24,59,28.9,0.9
324,1,"Tony Wroten","Memphis Grizzlies",43,11,39.3,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,2,0,2,0,9,3,6,33.3,0.82
325,16,"Pau Gasol","Los Angeles Lakers",53,213,84.5,174,0.817,213,83,130,39,40.8,0,0,0,0,39,187,75,112,40.1,26,8,18,30.8,0.12
325,42,"Elton Brand","Dallas Mavericks",72,131,70.1,107,0.817,131,53,78,40.5,40.5,0,1.5,0.02,1.5,40.5,131,53,78,40.5,0,0,0,,0
327,34,"Jason Thompson","Sacramento Kings",82,136,79.5,111,0.816,136,55,81,40.4,40.4,0,0.7,0.01,0.7,40.4,134,55,79,41,2,0,2,0,0.01
328,12,"Tyrus Thomas","Charlotte Hornets",26,58,58,47,0.81,58,22,36,37.9,40.5,0,0,0,0,37.9,50,19,31,38,8,3,5,37.5,0.14
328,4,"Quincy Acy","Toronto Raptors",29,21,80.8,17,0.81,21,8,13,38.1,40.5,0,0,0,0,38.1,19,7,12,36.8,2,1,1,50,0.1
330,33,"Dante Cunningham","Minnesota Timberwolves",80,364,94.3,294,0.808,364,147,217,40.4,40.4,0,0.3,0.01,0,40.4,361,147,214,40.7,3,0,3,0,0.01
331,9,"Ricky Rubio","Minnesota Timberwolves",58,92,30.5,74,0.804,92,27,65,29.3,40.2,0,0,0,0,29.3,24,7,17,29.2,68,20,48,29.4,0.74
332,5,"Ekpe Udoh","Milwaukee Bucks",81,30,50,24,0.8,30,12,18,40,40,0,0,0,0,40,29,12,17,41.4,1,0,1,0,0.03
332,4,"Marcin Gortat","Phoenix Suns",61,65,63.7,52,0.8,65,26,39,40,40,0,0,0,0,40,63,26,37,41.3,2,0,2,0,0.03
332,15,"Ryan Hollins","Los Angeles Clippers",65,10,90.9,8,0.8,10,4,6,40,40,0,0,0,0,40,10,4,6,40,0,0,0,,0
332,14,"Justin Holiday","Philadelphia 76ers",9,20,57.1,16,0.8,20,6,14,30,40,0,0,0,0,30,5,2,3,40,15,4,11,26.7,0.75
336,5,"Josh Smith","Atlanta Hawks",83,367,68.7,291,0.793,367,115,252,31.3,39.6,0,0,0,0,31.3,168,54,114,32.1,199,61,138,30.7,0.54
337,6,"Marquis Daniels","Milwaukee Bucks",63,95,50,75,0.789,95,28,67,29.5,39.5,0,0,0,0,29.5,30,9,21,30,65,19,46,29.2,0.68
337,48,"Nazr Mohammed","Chicago Bulls",75,38,69.1,30,0.789,38,15,23,39.5,39.5,0,0,0,0,39.5,38,15,23,39.5,0,0,0,,0
339,34,"Brandan Wright","Dallas Mavericks",64,51,66.2,40,0.784,51,20,31,39.2,39.2,0,0,0,0,39.2,50,20,30,40,1,0,1,0,0.02
340,2,"Landry Fields","Toronto Raptors",52,23,33.8,18,0.783,23,8,15,34.8,39.1,0,0,0,0,34.8,11,6,5,54.5,12,2,10,16.7,0.52
340,12,"Luc Mbah a Moute","Milwaukee Bucks",62,115,73.7,90,0.783,115,39,76,33.9,39.1,0,0,0,0,33.9,78,27,51,34.6,37,12,25,32.4,0.32
342,5,"Carlos Boozer","Chicago Bulls",91,214,60.1,167,0.78,214,83,131,38.8,38.8,0,0.9,0.01,0.9,38.8,212,83,129,39.2,2,0,2,0,0.01
343,32,"Blake Griffin","Los Angeles Clippers",86,171,63.6,133,0.778,171,64,107,37.4,38.9,0,0,0,0,37.4,149,59,90,39.6,22,5,17,22.7,0.13
343,3,"Stephen Jackson","San Antonio Spurs",56,144,70.6,112,0.778,144,38,106,26.4,38.2,0,0.7,0.01,0,27.1,8,4,4,50,136,34,102,25,0.94
345,23,"Draymond Green","Golden State Warriors",91,133,76,103,0.774,133,40,93,30.1,38.7,0,0,0,0,30.1,50,17,33,34,83,23,60,27.7,0.62
345,35,"Trevor Booker","Washington Wizards",49,31,60.8,24,0.774,31,11,20,35.5,35.5,0,3.2,0.06,0,38.7,29,11,18,37.9,2,0,2,0,0.06
347,4,"Nick Collison","Oklahoma City Thunder",92,65,79.3,50,0.769,65,25,40,38.5,38.5,0,0,0,0,38.5,63,25,38,39.7,2,0,2,0,0.03
347,33,"Danny Granger","Indiana Pacers",5,13,54.2,10,0.769,13,4,9,30.8,38.5,0,0,0,0,30.8,4,2,2,50,9,2,7,22.2,0.69
349,5,"Kendrick Perkins","Oklahoma City Thunder",89,73,74.5,56,0.767,73,28,45,38.4,38.4,0,0,0,0,38.4,73,28,45,38.4,0,0,0,,0
350,27,"Jordan Hill","Los Angeles Lakers",32,47,83.9,36,0.766,47,18,29,38.3,38.3,0,0,0,0,38.3,47,18,29,38.3,0,0,0,,0
351,6,"Terrence Jones","Houston Rockets",21,25,80.6,19,0.76,25,7,18,28,38,0,0,0,0,28,5,2,3,40,20,5,15,25,0.8
352,4,"Xavier Henry","New Orleans Pelicans",51,58,76.3,44,0.759,58,20,38,34.5,37.9,0,0,0,0,34.5,48,16,32,33.3,10,4,6,40,0.17
353,11,"Brook Lopez","Brooklyn Nets",81,169,77.2,126,0.746,169,63,106,37.3,37.3,0,0,0,0,37.3,168,63,105,37.5,1,0,1,0,0.01
354,5,"Cory Joseph","San Antonio Spurs",48,39,50,29,0.744,39,11,28,28.2,37.2,0,0,0,0,28.2,13,4,9,30.8,26,7,19,26.9,0.67
355,77,"Vladimir Radmanovic","Chicago Bulls",26,27,84.4,20,0.741,27,7,20,25.9,37,0,0,0,0,25.9,1,1,0,100,26,6,20,23.1,0.96
356,50,"Zach Randolph","Memphis Grizzlies",91,79,42.9,58,0.734,79,28,51,35.4,36.7,0,0,0,0,35.4,66,26,40,39.4,13,2,11,15.4,0.16
357,40,"Luke Zeller","Phoenix Suns",16,26,100,19,0.731,26,9,17,34.6,36.5,0,0,0,0,34.6,20,8,12,40,6,1,5,16.7,0.23
358,50,"Emeka Okafor","Washington Wizards",79,178,83.6,130,0.73,178,65,113,36.5,36.5,0,0,0,0,36.5,178,65,113,36.5,0,0,0,,0
359,50,"Corey Maggette","Detroit Pistons",18,33,71.7,24,0.727,33,10,23,30.3,36.4,0,0,0,0,30.3,13,6,7,46.2,20,4,16,20,0.61
360,4,"Nolan Smith","Portland Trail Blazers",40,25,37.3,18,0.72,25,6,19,24,36,0,0,0,0,24,3,0,3,0,22,6,16,27.3,0.88
361,40,"Tyler Zeller","Cleveland Cavaliers",77,206,87.7,148,0.718,206,74,132,35.9,35.9,0,1,0.01,1,35.9,202,74,128,36.6,4,0,4,0,0.02
361,55,"Roy Hibbert","Indiana Pacers",98,85,71.4,61,0.718,85,30,55,35.3,35.9,0,0,0,0,35.3,83,29,54,34.9,2,1,1,50,0.02
363,7,"Lamar Odom","Los Angeles Clippers",88,141,77,101,0.716,141,41,100,29.1,35.8,0,0,0,0,29.1,49,22,27,44.9,92,19,73,20.7,0.65
364,7,"Jared Sullinger","Boston Celtics",45,49,87.5,35,0.714,49,17,32,34.7,35.7,0,2,0.02,2,34.7,45,16,29,35.6,4,1,3,25,0.08
364,10,"Greg Monroe","Detroit Pistons",81,98,61.3,70,0.714,98,35,63,35.7,35.7,0,0,0,0,35.7,97,35,62,36.1,1,0,1,0,0.01
364,44,"Ivan Johnson","Atlanta Hawks",75,84,78.5,60,0.714,84,30,54,35.7,35.7,0,0,0,0,35.7,78,30,48,38.5,6,0,6,0,0.07
367,2,"Maalik Wayns","Philadelphia 76ers",21,17,38.6,12,0.706,17,4,13,23.5,35.3,0,0,0,0,23.5,0,0,0,,17,4,13,23.5,1
368,43,"Kris Humphries","Brooklyn Nets",72,78,79.6,55,0.705,78,27,51,34.6,34.6,0,1.3,0.01,1.3,34.6,77,27,50,35.1,1,0,1,0,0.01
368,15,"DeMarcus Cousins","Sacramento Kings",75,149,52.1,105,0.705,149,51,98,34.2,35.2,0,0,0,0,34.2,132,48,84,36.4,17,3,14,17.6,0.11
370,10,"Ish Smith","Orlando Magic",36,20,37,14,0.7,20,5,15,25,35,0,0,0,0,25,5,1,4,20,15,4,11,26.7,0.75
371,50,"Lavoy Allen","Philadelphia 76ers",79,173,92,120,0.694,173,60,113,34.7,34.7,0,0,0,0,34.7,173,60,113,34.7,0,0,0,,0
372,11,"Glen Davis","Orlando Magic",34,122,75.3,84,0.689,122,42,80,34.4,34.4,0,0,0,0,34.4,120,42,78,35,2,0,2,0,0.02
373,0,"Drew Gooden","Milwaukee Bucks",37,19,76,13,0.684,19,6,13,31.6,34.2,0,0,0,0,31.6,16,5,11,31.3,3,1,2,33.3,0.16
373,30,"Dahntay Jones","Atlanta Hawks",33,19,44.2,13,0.684,19,5,14,26.3,34.2,0,0,0,0,26.3,8,2,6,25,11,3,8,27.3,0.58
375,33,"Grant Hill","Los Angeles Clippers",32,28,43.8,19,0.679,28,8,20,28.6,33.9,0,0,0,0,28.6,17,5,12,29.4,11,3,8,27.3,0.39
376,42,"Nene Hilario","Washington Wizards",62,87,64,58,0.667,87,29,58,33.3,33.3,0,0,0,0,33.3,87,29,58,33.3,0,0,0,,0
376,4,"Jeff Adrien","Charlotte Hornets",52,39,65,26,0.667,39,13,26,33.3,33.3,0,0,0,0,33.3,39,13,26,33.3,0,0,0,,0
378,8,"Larry Sanders","Milwaukee Bucks",77,73,62.9,48,0.658,73,24,49,32.9,32.9,0,0,0,0,32.9,72,24,48,33.3,1,0,1,0,0.01
379,100,"Chris Singleton","Washington Wizards",57,98,63.2,64,0.653,98,29,69,29.6,32.7,0,1,0.01,1,29.6,66,23,43,34.8,32,6,26,18.8,0.33
380,42,"Kevin Love","Minnesota Timberwolves",18,89,70.6,58,0.652,89,21,68,23.6,32,0,1.1,0.02,0,24.7,14,6,8,42.9,75,15,60,20,0.84
381,0,"Al Farouq Aminu","New Orleans Pelicans",77,74,50.3,48,0.649,74,22,52,29.7,32.4,0,0,0,0,29.7,57,18,39,31.6,17,4,13,23.5,0.23
382,32,"Mike Scott","Atlanta Hawks",45,28,80,18,0.643,28,9,19,32.1,32.1,0,0,0,0,32.1,26,9,17,34.6,2,0,2,0,0.07
383,23,"Anthony Davis","New Orleans Pelicans",64,146,72.3,92,0.63,146,46,100,31.5,31.5,0,0,0,0,31.5,142,46,96,32.4,4,0,4,0,0.03
384,22,"Taj Gibson","Chicago Bulls",77,134,83.2,84,0.627,134,42,92,31.3,31.3,0,0,0,0,31.3,131,42,89,32.1,3,0,3,0,0.02
385,41,"Kosta Koufos","Denver Nuggets",87,16,57.1,10,0.625,16,5,11,31.3,31.3,0,0,0,0,31.3,16,5,11,31.3,0,0,0,,0
385,30,"Earl Barron","Washington Wizards",11,16,84.2,10,0.625,16,5,11,31.3,31.3,0,0,0,0,31.3,16,5,11,31.3,0,0,0,,0
387,14,"Michael Kidd-Gilchrist","Charlotte Hornets",79,116,56.6,71,0.612,116,35,81,30.2,30.6,0,0,0,0,30.2,110,34,76,30.9,6,1,5,16.7,0.05
388,3,"Perry Jones","Oklahoma City Thunder",42,36,75,22,0.611,36,11,25,30.6,30.6,0,0,0,0,30.6,34,11,23,32.4,2,0,2,0,0.06
389,14,"Daequan Cook","Chicago Bulls",39,74,73.3,45,0.608,73,15,58,20.5,28.1,0,2.7,0.05,2.7,21.6,19,4,15,21.1,54,11,43,20.4,0.74
390,54,"Jason Maxiell","Detroit Pistons",72,133,76.9,80,0.602,133,40,93,30.1,30.1,0,0,0,0,30.1,133,40,93,30.1,0,0,0,,0
391,10,"Diante Garrett","Phoenix Suns",19,10,45.5,6,0.6,10,2,8,20,30,0,0,0,0,20,0,0,0,,10,2,8,20,1
391,3,"Chris Johnson","Minnesota Timberwolves",30,10,55.6,6,0.6,10,3,7,30,30,0,0,0,0,30,10,3,7,30,0,0,0,,0
393,20,"Doron Lamb","Milwaukee Bucks",23,24,49,14,0.583,24,5,19,20.8,29.2,0,0,0,0,20.8,9,1,8,11.1,15,4,11,26.7,0.63
394,35,"Kenneth Faried","Denver Nuggets",86,38,69.1,22,0.579,38,11,27,28.9,28.9,0,0,0,0,28.9,38,11,27,28.9,0,0,0,,0
395,3,"Kenyon Martin","New York Knicks",30,28,96.6,16,0.571,28,8,20,28.6,28.6,0,0,0,0,28.6,28,8,20,28.6,0,0,0,,0
396,10,"Johan Petro","Atlanta Hawks",37,37,84.1,21,0.568,37,10,27,27,28.4,0,0,0,0,27,34,9,25,26.5,3,1,2,33.3,0.08
397,5,"Will Barton","Portland Trail Blazers",73,62,48.8,35,0.565,62,13,49,21,28.2,0,0,0,0,21,9,4,5,44.4,53,9,44,17,0.85
398,19,"Joel Freeland","Portland Trail Blazers",52,43,86,24,0.558,43,12,31,27.9,27.9,0,0,0,0,27.9,43,12,31,27.9,0,0,0,,0
399,9,"Tony Allen","Memphis Grizzlies",94,158,65.3,88,0.557,158,42,116,26.6,27.8,0,0,0,0,26.6,130,38,92,29.2,28,4,24,14.3,0.18
400,28,"Ian Mahinmi","Indiana Pacers",98,104,88.9,56,0.538,104,28,76,26.9,26.9,0,0,0,0,26.9,102,28,74,27.5,2,0,2,0,0.02
401,11,"Earl Watson","Utah Jazz",48,30,50.8,16,0.533,30,6,24,20,26.7,0,0,0,0,20,7,2,5,28.6,23,4,19,17.4,0.77
402,26,"Kent Bazemore","Golden State Warriors",70,21,25,11,0.524,21,4,17,19,26.2,0,0,0,0,19,4,1,3,25,17,3,14,17.6,0.81
403,15,"Derrick Favors","Utah Jazz",77,54,73,28,0.519,54,14,40,25.9,25.9,0,0,0,0,25.9,52,14,38,26.9,2,0,2,0,0.04
404,50,"Tyler Hansbrough","Indiana Pacers",100,84,75.7,43,0.512,84,21,63,25,25,0,1.2,0.01,1.2,25,84,21,63,25,0,0,0,,0
405,7,"Jannero Pargo","Washington Wizards",7,16,50,8,0.5,16,3,13,18.8,25,0,0,0,0,18.8,2,1,1,50,14,2,12,14.3,0.88
405,8,"Bismack Biyombo","Charlotte Hornets",80,16,61.5,8,0.5,16,4,12,25,25,0,0,0,0,25,16,4,12,25,0,0,0,,0
405,30,"Dahntay Jones","Dallas Mavericks",50,48,67.6,24,0.5,48,8,40,16.7,25,0,0,0,0,16.7,12,0,12,0,36,8,28,22.2,0.75
408,5,"Kevin Jones","Cleveland Cavaliers",32,29,87.9,14,0.483,29,7,22,24.1,24.1,0,0,0,0,24.1,29,7,22,24.1,0,0,0,,0
409,24,"Jan Vesely","Washington Wizards",50,17,81,8,0.471,17,4,13,23.5,23.5,0,0,0,0,23.5,17,4,13,23.5,0,0,0,,0
410,31,"John Henson","Milwaukee Bucks",67,41,62.1,19,0.463,40,9,31,22.5,23.8,0,2.4,0.05,2.4,22,37,8,29,21.6,3,1,2,33.3,0.08
411,50,"Robert Sacre","Los Angeles Lakers",34,13,86.7,6,0.462,13,3,10,23.1,23.1,0,0,0,0,23.1,13,3,10,23.1,0,0,0,,0
412,52,"James Johnson","Sacramento Kings",54,48,41.7,22,0.458,48,10,38,20.8,22.9,0,0,0,0,20.8,29,8,21,27.6,19,2,17,10.5,0.4
413,45,"DeJuan Blair","San Antonio Spurs",73,18,62.1,8,0.444,18,4,14,22.2,22.2,0,0,0,0,22.2,18,4,14,22.2,0,0,0,,0
414,0,"Thomas Robinson","Sacramento Kings",53,14,29.8,6,0.429,14,3,11,21.4,21.4,0,0,0,0,21.4,14,3,11,21.4,0,0,0,,0
415,19,"Gustavo Ayon","Orlando Magic",42,20,83.3,8,0.4,20,4,16,20,20,0,0,0,0,20,19,4,15,21.1,1,0,1,0,0.05
415,31,"Festus Ezeli","Golden State Warriors",90,10,76.9,4,0.4,10,2,8,20,20,0,0,0,0,20,10,2,8,20,0,0,0,,0
417,24,"Samardo Samuels","Cleveland Cavaliers",18,22,68.8,8,0.364,22,4,18,18.2,18.2,0,0,0,0,18.2,21,4,17,19,1,0,1,0,0.05
418,1,"Jared Jeffries","Portland Trail Blazers",39,18,85.7,6,0.333,18,3,15,16.7,16.7,0,0,0,0,16.7,17,3,14,17.6,1,0,1,0,0.06
418,30,"Jon Leuer","Cleveland Cavaliers",9,12,75,4,0.333,12,2,10,16.7,16.7,0,0,0,0,16.7,9,2,7,22.2,3,0,3,0,0.25
420,25,"Marquis Teague","Chicago Bulls",56,26,47.3,6,0.231,26,2,24,7.7,11.5,0,0,0,0,7.7,5,0,5,0,21,2,19,9.5,0.81
421,15,"Anthony Randolph","Denver Nuggets",45,13,61.9,2,0.154,13,1,12,7.7,7.7,0,0,0,0,7.7,6,1,5,16.7,7,0,7,0,0.54
421,3,"Brandon Roy","Minnesota Timberwolves",8,13,61.9,2,0.154,13,1,12,7.7,7.7,0,0,0,0,7.7,4,1,3,25,9,0,9,0,0.69
