sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
318,10,"Tyler Ennis","Los Angeles Lakers",54,37,40.2,34,0.919,37,12,25,32.4,45.9,0,0,0,0,32.4,2,2,0,100,35,10,25,28.6,0.95
319,1,"Reggie Jackson","Detroit Pistons",45,85,29,78,0.918,85,26,59,30.6,45.9,0,0,0,0,30.6,0,0,0,,85,26,59,30.6,1
320,7,"Skal Labissière","Sacramento Kings",60,95,68.3,87,0.916,95,35,60,36.8,45.8,0,0,0,0,36.8,49,18,31,36.7,46,17,29,37,0.48
321,9,"Nikola Vucevic","Orlando Magic",57,329,90.1,301,0.915,329,119,210,36.2,45.7,0,0,0,0,36.2,128,56,72,43.8,201,63,138,31.3,0.61
322,4,"Alex Caruso","Los Angeles Lakers",37,23,35.9,21,0.913,23,7,16,30.4,45.7,0,0,0,0,30.4,1,0,1,0,22,7,15,31.8,0.96
323,21,"Hassan Whiteside","Miami Heat",59,57,66.3,52,0.912,57,25,32,43.9,45.6,0,1.8,0.02,1.8,43.9,55,23,32,41.8,2,2,0,100,0.04
323,20,"John Collins","Atlanta Hawks",74,68,78.2,62,0.912,68,23,45,33.8,45.6,0,0,0,0,33.8,24,7,17,29.2,44,16,28,36.4,0.65
325,9,"Andre Iguodala","Golden State Warriors",79,132,62.6,120,0.909,132,42,90,31.8,45.5,0,0.8,0.01,0.8,31.8,12,6,6,50,120,36,84,30,0.91
325,50,"Emeka Okafor","New Orleans Pelicans",27,11,100,10,0.909,11,5,6,45.5,45.5,0,0,0,0,45.5,11,5,6,45.5,0,0,0,,0
327,8,"Damion Lee","Atlanta Hawks",15,52,66.7,47,0.904,52,17,35,32.7,45.2,0,0,0,0,32.7,4,4,0,100,48,13,35,27.1,0.92
328,37,"Semi Ojeleye","Boston Celtics",90,140,86.4,126,0.9,140,42,98,30,45,0,0,0,0,30,6,0,6,0,134,42,92,31.3,0.96
328,11,"Mike Conley","Memphis Grizzlies",12,30,32.6,27,0.9,30,9,21,30,45,0,0,0,0,30,1,0,1,0,29,9,20,31,0.97
328,15,"Isaiah Whitehead","Brooklyn Nets",16,10,34.5,9,0.9,10,3,7,30,45,0,0,0,0,30,0,0,0,,10,3,7,30,1
331,5,"De Aaron Fox","Sacramento Kings",73,89,21.6,80,0.899,89,28,61,31.5,44.9,0,0,0,0,31.5,11,4,7,36.4,78,24,54,30.8,0.88
332,22,"Larry Nance Jr","Cleveland Cavaliers",44,39,78,35,0.897,39,17,22,43.6,44.9,0,0,0,0,43.6,32,16,16,50,7,1,6,14.3,0.18
333,5,"Noah Vonleh","Chicago Bulls",21,57,80.3,51,0.895,57,17,40,29.8,44.7,0,0,0,0,29.8,2,0,2,0,55,17,38,30.9,0.96
334,36,"Marcus Smart","Boston Celtics",69,218,50.2,195,0.894,217,65,152,30,44.5,0,0.5,0.01,0.5,30.3,4,2,2,50,213,63,150,29.6,0.98
335,0,"Marquese Chriss","Phoenix Suns",72,206,88.4,184,0.893,206,64,142,31.1,44.7,0,0,0,0,31.1,20,8,12,40,186,56,130,30.1,0.9
336,24,"Norman Powell","Toronto Raptors",76,157,70.7,140,0.892,157,47,110,29.9,44.6,0,0,0,0,29.9,2,1,1,50,155,46,109,29.7,0.99
337,11,"Frank Ntilikina","New York Knicks",78,129,35.7,115,0.891,129,39,90,30.2,43.8,0,1.6,0.02,1.6,30.2,30,4,26,13.3,99,35,64,35.4,0.77
338,10,"John Holland","Cleveland Cavaliers",24,27,62.8,24,0.889,27,8,19,29.6,44.4,0,0,0,0,29.6,1,0,1,0,26,8,18,30.8,0.96
339,55,"Jarrett Jack","New York Knicks",62,53,18.4,47,0.887,53,17,36,32.1,44.3,0,0,0,0,32.1,7,4,3,57.1,46,13,33,28.3,0.87
340,8,"Tim Frazier","Washington Wizards",61,35,31,31,0.886,35,11,24,31.4,44.3,0,0,0,0,31.4,4,2,2,50,31,9,22,29,0.89
341,31,"Jarrett Allen","Brooklyn Nets",72,26,78.8,23,0.885,26,9,17,34.6,44.2,0,0,0,0,34.6,11,4,7,36.4,15,5,10,33.3,0.58
342,9,"Jerami Grant","Oklahoma City Thunder",87,118,84.9,104,0.881,118,36,82,30.5,44.1,0,0,0,0,30.5,7,4,3,57.1,111,32,79,28.8,0.94
343,8,"Tyler Ulis","Phoenix Suns",71,58,16.1,51,0.879,58,17,41,29.3,44,0,0,0,0,29.3,0,0,0,,58,17,41,29.3,1
344,9,"Sean Kilpatrick","Milwaukee Bucks",23,41,75.9,36,0.878,41,12,29,29.3,43.9,0,0,0,0,29.3,2,0,2,0,39,12,27,30.8,0.95
345,25,"Justin Jackson","Sacramento Kings",68,187,73,164,0.877,187,56,131,29.9,43.9,0,0,0,0,29.9,16,4,12,25,171,52,119,30.4,0.91
346,24,"Tony Allen","New Orleans Pelicans",22,16,76.2,14,0.875,16,5,11,31.3,43.8,0,0,0,0,31.3,4,1,3,25,12,4,8,33.3,0.75
347,23,"Draymond Green","Golden State Warriors",91,323,86.1,281,0.87,323,95,228,29.4,43.5,0,0,0,0,29.4,15,4,11,26.7,308,91,217,29.5,0.95
348,17,"Dennis Schroder","Atlanta Hawks",67,166,27.1,144,0.867,165,51,114,30.9,42.1,0,1.8,0.03,1.8,31.3,33,14,19,42.4,132,37,95,28,0.8
348,30,"Guerschon Yabusele","Boston Celtics",45,45,88.2,39,0.867,44,13,31,29.5,43.2,0,2.2,0.07,2.2,31.1,2,1,1,50,42,12,30,28.6,0.95
350,7,"Joe Johnson","Houston Rockets",31,59,65.6,51,0.864,59,17,42,28.8,43.2,0,0,0,0,28.8,0,0,0,,59,17,42,28.8,1
351,9,"Dwyane Wade","Cleveland Cavaliers",46,29,15.4,25,0.862,29,9,20,31,43.1,0,0,0,0,31,3,2,1,66.7,26,7,19,26.9,0.9
351,21,"Noah Vonleh","Portland Trail Blazers",33,29,85.3,25,0.862,29,12,17,41.4,43.1,0,0,0,0,41.4,25,11,14,44,4,1,3,25,0.14
353,22,"Rudy Gay","San Antonio Spurs",62,122,41.9,105,0.861,121,35,86,28.9,42.6,0,0.8,0.02,0.8,29.5,14,2,12,14.3,107,33,74,30.8,0.88
354,23,"Anthony Davis","New Orleans Pelicans",84,264,49.1,227,0.86,264,87,177,33,43,0,0,0,0,33,101,34,67,33.7,163,53,110,32.5,0.62
355,20,"Josh Jackson","Phoenix Suns",77,170,43.6,146,0.859,170,49,121,28.8,42.9,0,0,0,0,28.8,4,1,3,25,166,48,118,28.9,0.98
356,34,"Josh Huestis","Oklahoma City Thunder",73,120,95.2,103,0.858,120,35,85,29.2,42.9,0,0,0,0,29.2,6,2,4,33.3,114,33,81,28.9,0.95
357,42,"Nene Hilario","Houston Rockets",63,28,80,24,0.857,28,12,16,42.9,42.9,0,0,0,0,42.9,26,12,14,46.2,2,0,2,0,0.07
357,11,"Dante Exum","Utah Jazz",24,21,80.8,18,0.857,21,6,15,28.6,42.9,0,0,0,0,28.6,0,0,0,,21,6,15,28.6,1
357,13,"Cheick Diallo","New Orleans Pelicans",59,28,59.6,24,0.857,28,12,16,42.9,42.9,0,0,0,0,42.9,28,12,16,42.9,0,0,0,,0
360,24,"Rondae Hollis-Jefferson","Brooklyn Nets",68,74,33.5,63,0.851,74,25,49,33.8,42.6,0,0,0,0,33.8,22,12,10,54.5,52,13,39,25,0.7
361,41,"Juan Hernangomez","Denver Nuggets",25,46,90.2,39,0.848,46,13,33,28.3,42.4,0,0,0,0,28.3,0,0,0,,46,13,33,28.3,1
362,0,"Patrick McCaw","Golden State Warriors",63,77,64.7,65,0.844,77,23,54,29.9,42.2,0,0,0,0,29.9,9,4,5,44.4,68,19,49,27.9,0.88
363,33,"Zach Collins","Portland Trail Blazers",70,139,85.8,117,0.842,139,41,98,29.5,42.1,0,0,0,0,29.5,18,6,12,33.3,121,35,86,28.9,0.87
364,6,"Sean Kilpatrick","Brooklyn Nets",16,25,42.4,21,0.84,25,7,18,28,42,0,0,0,0,28,1,0,1,0,24,7,17,29.2,0.96
364,55,"Mike James","Phoenix Suns",32,25,15.2,21,0.84,25,7,18,28,42,0,0,0,0,28,0,0,0,,25,7,18,28,1
366,21,"TJ Warren","Phoenix Suns",65,178,47.5,149,0.837,178,64,114,36,41.6,0,0.6,0.01,0.6,36,99,44,55,44.4,79,20,59,25.3,0.44
367,7,"Dwayne Bacon","Charlotte Hornets",53,36,25.4,30,0.833,36,10,26,27.8,41.7,0,0,0,0,27.8,2,0,2,0,34,10,24,29.4,0.94
367,44,"Solomon Hill","New Orleans Pelicans",21,36,81.8,30,0.833,36,10,26,27.8,41.7,0,0,0,0,27.8,0,0,0,,36,10,26,27.8,1
369,21,"Deyonta Davis","Memphis Grizzlies",62,53,82.8,44,0.83,53,22,31,41.5,41.5,0,0,0,0,41.5,53,22,31,41.5,0,0,0,,0
370,6,"Joe Johnson","Utah Jazz",32,82,55.8,68,0.829,82,23,59,28,40.9,0,1.2,0.01,1.2,28,6,2,4,33.3,76,21,55,27.6,0.93
371,27,"Daniel Theis","Boston Celtics",63,81,94.2,67,0.827,81,25,56,30.9,41.4,0,0,0,0,30.9,24,8,16,33.3,57,17,40,29.8,0.7
372,5,"Kevon Looney","Golden State Warriors",87,23,71.9,19,0.826,23,9,14,39.1,41.3,0,0,0,0,39.1,17,8,9,47.1,6,1,5,16.7,0.26
373,15,"Shabazz Muhammad","Minnesota Timberwolves",32,17,53.1,14,0.824,17,5,12,29.4,41.2,0,0,0,0,29.4,1,1,0,100,16,4,12,25,0.94
374,0,"Jamel Artis","Orlando Magic",15,28,60.9,23,0.821,28,8,20,28.6,41.1,0,0,0,0,28.6,3,1,2,33.3,25,7,18,28,0.89
375,5,"Dejounte Murray","San Antonio Spurs",86,44,21.4,36,0.818,44,12,32,27.3,40.9,0,0,0,0,27.3,6,0,6,0,38,12,26,31.6,0.86
375,8,"James Young","Philadelphia 76ers",6,11,100,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,1,0,1,0,10,3,7,30,0.91
375,2,"Kobi Simmons","Memphis Grizzlies",32,33,40.2,27,0.818,33,9,24,27.3,40.9,0,0,0,0,27.3,3,0,3,0,30,9,21,30,0.91
378,0,"Enes Kanter","New York Knicks",71,32,52.5,26,0.813,32,13,19,40.6,40.6,0,0,0,0,40.6,30,13,17,43.3,2,0,2,0,0.06
379,14,"Michael Kidd-Gilchrist","Charlotte Hornets",74,57,23.8,46,0.807,57,23,34,40.4,40.4,0,0,0,0,40.4,56,23,33,41.1,1,0,1,0,0.02
380,7,"Larry Nance","Los Angeles Lakers",42,36,81.8,29,0.806,36,14,22,38.9,40.3,0,0,0,0,38.9,35,13,22,37.1,1,1,0,100,0.03
381,23,"Malachi Richardson","Sacramento Kings",25,25,42.4,20,0.8,25,7,18,28,40,0,0,0,0,28,2,1,1,50,23,6,17,26.1,0.92
381,3,"Jaylen Morris","Atlanta Hawks",6,10,83.3,8,0.8,10,3,7,30,40,0,0,0,0,30,2,1,1,50,8,2,6,25,0.8
383,92,"Lucas Nogueira","Toronto Raptors",54,19,100,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,0,0,0,,19,5,14,26.3,1
383,9,"Tyrone Wallace","Los Angeles Clippers",30,38,58.5,30,0.789,38,10,28,26.3,39.5,0,0,0,0,26.3,0,0,0,,38,10,28,26.3,1
385,11,"Domantas Sabonis","Indiana Pacers",81,170,94.4,134,0.788,170,60,110,35.3,39.4,0,0,0,0,35.3,126,46,80,36.5,44,14,30,31.8,0.26
386,30,"Julius Randle","Los Angeles Lakers",82,56,51.4,44,0.786,56,17,39,30.4,39.3,0,0,0,0,30.4,22,7,15,31.8,34,10,24,29.4,0.61
387,42,"Robin Lopez","Chicago Bulls",64,134,84.8,105,0.784,134,51,83,38.1,39.2,0,0,0,0,38.1,123,48,75,39,11,3,8,27.3,0.08
388,9,"C.J. Williams","Los Angeles Clippers",38,60,50.4,47,0.783,60,17,43,28.3,39.2,0,0,0,0,28.3,7,4,3,57.1,53,13,40,24.5,0.88
388,3,"Isaiah Thomas","Cleveland Cavaliers",15,46,33.8,36,0.783,46,12,34,26.1,39.1,0,0,0,0,26.1,1,0,1,0,45,12,33,26.7,0.98
390,25,"Al Jefferson","Indiana Pacers",36,41,93.2,32,0.78,41,16,25,39,39,0,0,0,0,39,39,16,23,41,2,0,2,0,0.05
391,9,"Tony Parker","San Antonio Spurs",61,63,28.1,49,0.778,63,20,43,31.7,38.9,0,0,0,0,31.7,25,11,14,44,38,9,29,23.7,0.6
392,6,"Bobby Brown","Houston Rockets",20,12,26.7,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
392,1,"Emmanuel Mudiay","New York Knicks",22,36,29.8,27,0.75,35,9,26,25.7,35.7,0,2.8,0.09,2.8,27.8,4,2,2,50,31,7,24,22.6,0.89
392,23,"Danuel House","Phoenix Suns",23,44,63.8,33,0.75,44,11,33,25,37.5,0,0,0,0,25,3,0,3,0,41,11,30,26.8,0.93
392,8,"MarShon Brooks","Memphis Grizzlies",7,12,19.4,9,0.75,12,3,9,25,37.5,0,0,0,0,25,3,0,3,0,9,3,6,33.3,0.75
392,14,"Milton Doyle","Brooklyn Nets",10,16,59.3,12,0.75,16,4,12,25,37.5,0,0,0,0,25,0,0,0,,16,4,12,25,1
392,8,"Kyle Collinsworth","Dallas Mavericks",32,16,80,12,0.75,16,4,12,25,37.5,0,0,0,0,25,0,0,0,,16,4,12,25,1
392,10,"Shaquille Harrison","Phoenix Suns",23,20,74.1,15,0.75,20,5,15,25,37.5,0,0,0,0,25,0,0,0,,20,5,15,25,1
399,67,"Taj Gibson","Minnesota Timberwolves",87,138,77.5,103,0.746,138,48,90,34.8,37.3,0,0,0,0,34.8,104,41,63,39.4,34,7,27,20.6,0.25
399,22,"Isaiah Taylor","Atlanta Hawks",67,67,60.4,50,0.746,67,18,49,26.9,37.3,0,0,0,0,26.9,13,4,9,30.8,54,14,40,25.9,0.81
401,13,"Marcin Gortat","Washington Wizards",88,27,52.9,20,0.741,27,10,17,37,37,0,0,0,0,37,26,10,16,38.5,1,0,1,0,0.04
402,15,"Derrick Favors","Utah Jazz",88,180,92.8,133,0.739,180,59,121,32.8,36.9,0,0,0,0,32.8,115,44,71,38.3,65,15,50,23.1,0.36
403,22,"Luke Babbitt","Miami Heat",15,45,93.8,33,0.733,45,11,34,24.4,36.7,0,0,0,0,24.4,1,0,1,0,44,11,33,25,0.98
404,15,"Rodney Purvis","Orlando Magic",16,54,62.8,39,0.722,54,14,40,25.9,36.1,0,0,0,0,25.9,8,3,5,37.5,46,11,35,23.9,0.85
405,27,"Jusuf Nurkic","Portland Trail Blazers",83,117,79.1,84,0.718,117,42,75,35.9,35.9,0,0,0,0,35.9,112,42,70,37.5,5,0,5,0,0.04
406,43,"Pascal Siakam","Toronto Raptors",91,137,89.5,98,0.715,137,33,104,24.1,35.8,0,0,0,0,24.1,3,1,2,33.3,134,32,102,23.9,0.98
407,1,"Jawun Evans","Los Angeles Clippers",48,49,41.2,35,0.714,49,13,36,26.5,35.7,0,0,0,0,26.5,5,4,1,80,44,9,35,20.5,0.9
408,12,"Damien Wilkins","Indiana Pacers",20,17,65.4,12,0.706,17,4,13,23.5,35.3,0,0,0,0,23.5,0,0,0,,17,4,13,23.5,1
408,9,"Aaron Harrison","Dallas Mavericks",9,34,61.8,24,0.706,34,8,26,23.5,35.3,0,0,0,0,23.5,0,0,0,,34,8,26,23.5,1
408,21,"Andre Roberson","Oklahoma City Thunder",39,34,91.9,24,0.706,34,8,26,23.5,35.3,0,0,0,0,23.5,0,0,0,,34,8,26,23.5,1
411,31,"John Henson","Milwaukee Bucks",78,48,67.6,33,0.688,48,16,32,33.3,34.4,0,0,0,0,33.3,44,15,29,34.1,4,1,3,25,0.08
412,25,"Wesley Iwundu","Orlando Magic",62,47,52.2,32,0.681,47,12,35,25.5,34,0,0,0,0,25.5,5,4,1,80,42,8,34,19,0.89
413,20,"Timofey Mozgov","Brooklyn Nets",31,21,95.5,14,0.667,21,5,16,23.8,33.3,0,0,0,0,23.8,4,1,3,25,17,4,13,23.5,0.81
413,14,"Jason Smith","Washington Wizards",34,66,86.8,44,0.667,66,20,46,30.3,33.3,0,0,0,0,30.3,34,16,18,47.1,32,4,28,12.5,0.48
413,4,"Isaiah Hicks","New York Knicks",18,15,78.9,10,0.667,15,4,11,26.7,33.3,0,0,0,0,26.7,6,2,4,33.3,9,2,7,22.2,0.6
416,10,"Michael Carter-Williams","Charlotte Hornets",52,50,48.5,33,0.66,50,11,39,22,33,0,0,0,0,22,3,0,3,0,47,11,36,23.4,0.94
417,12,"Dwight Howard","Charlotte Hornets",81,85,86.7,55,0.647,85,27,58,31.8,32.4,0,0,0,0,31.8,79,26,53,32.9,6,1,5,16.7,0.07
418,13,"Bam Adebayo","Miami Heat",74,22,62.9,14,0.636,22,7,15,31.8,31.8,0,0,0,0,31.8,21,7,14,33.3,1,0,1,0,0.05
419,3,"Corey Brewer","Los Angeles Lakers",54,38,73.1,24,0.632,38,8,30,21.1,31.6,0,0,0,0,21.1,1,0,1,0,37,8,29,21.6,0.97
420,27,"Zaza Pachulia","Golden State Warriors",76,26,76.5,16,0.615,26,8,18,30.8,30.8,0,0,0,0,30.8,25,8,17,32,1,0,1,0,0.04
420,40,"Nigel Hayes","Sacramento Kings",5,13,65,8,0.615,13,3,10,23.1,30.8,0,0,0,0,23.1,1,1,0,100,12,2,10,16.7,0.92
422,6,"Cristiano Felicio","Chicago Bulls",55,23,85.2,14,0.609,23,7,16,30.4,30.4,0,0,0,0,30.4,21,7,14,33.3,2,0,2,0,0.09
423,13,"Marcus Georges-Hunt","Minnesota Timberwolves",44,10,45.5,6,0.6,10,2,8,20,30,0,0,0,0,20,0,0,0,,10,2,8,20,1
423,11,"Brandon Jennings","Milwaukee Bucks",15,20,37.7,12,0.6,20,4,16,20,30,0,0,0,0,20,0,0,0,,20,4,16,20,1
423,0,"James Webb III","Brooklyn Nets",10,20,100,12,0.6,20,4,16,20,30,0,0,0,0,20,1,0,1,0,19,4,15,21.1,0.95
423,77,"Joffrey Lauvergne","San Antonio Spurs",56,10,76.9,6,0.6,10,3,7,30,30,0,0,0,0,30,6,3,3,50,4,0,4,0,0.4
423,17,"Jeff Withey","Dallas Mavericks",9,10,100,6,0.6,10,2,8,20,30,0,0,0,0,20,0,0,0,,10,2,8,20,1
428,6,"Johnathan Motley","Dallas Mavericks",11,12,63.2,7,0.583,12,3,9,25,29.2,0,0,0,0,25,7,2,5,28.6,5,1,4,20,0.42
429,1,"JaVale McGee","Golden State Warriors",78,14,58.3,8,0.571,14,4,10,28.6,28.6,0,0,0,0,28.6,9,4,5,44.4,5,0,5,0,0.36
430,22,"Bruno Caboclo","Sacramento Kings",10,16,100,9,0.563,16,3,13,18.8,28.1,0,0,0,0,18.8,1,0,1,0,15,3,12,20,0.94
431,11,"Bismack Biyombo","Orlando Magic",82,29,82.9,16,0.552,29,8,21,27.6,27.6,0,0,0,0,27.6,29,8,21,27.6,0,0,0,,0
432,3,"Dwyane Wade","Miami Heat",26,20,14.2,11,0.55,20,4,16,20,27.5,0,0,0,0,20,5,1,4,20,15,3,12,20,0.75
433,10,"Jake Layman","Portland Trail Blazers",35,22,73.3,12,0.545,22,4,18,18.2,27.3,0,0,0,0,18.2,3,0,3,0,19,4,15,21.1,0.86
433,0,"Gary Payton II","Milwaukee Bucks",12,11,91.7,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,0,0,0,,11,2,9,18.2,1
433,4,"Lorenzo Brown","Toronto Raptors",18,11,34.4,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,0,0,0,,11,2,9,18.2,1
436,5,"Derrick Jones Jr.","Miami Heat",14,17,89.5,9,0.529,17,3,14,17.6,26.5,0,0,0,0,17.6,1,0,1,0,16,3,13,18.8,0.94
436,4,"Iman Shumpert","Cleveland Cavaliers",14,17,36.2,9,0.529,17,3,14,17.6,26.5,0,5.9,0.06,5.9,17.6,2,0,2,0,15,3,12,20,0.88
436,1,"Derrick Rose","Cleveland Cavaliers",16,17,33.3,9,0.529,17,3,14,17.6,26.5,0,0,0,0,17.6,0,0,0,,17,3,14,17.6,1
439,2,"Elfrid Payton","Phoenix Suns",19,18,28.1,9,0.5,18,3,15,16.7,25,0,0,0,0,16.7,1,0,1,0,17,3,14,17.6,0.94
439,31,"Thomas Bryant","Los Angeles Lakers",15,10,76.9,5,0.5,10,2,8,20,25,0,0,0,0,20,1,1,0,100,9,1,8,11.1,0.9
439,20,"Quincy Pondexter","Chicago Bulls",23,18,64.3,9,0.5,18,3,15,16.7,25,0,0,0,0,16.7,0,0,0,,18,3,15,16.7,1
439,11,"Avery Bradley","Los Angeles Clippers",6,10,35.7,5,0.5,10,2,8,20,25,0,0,0,0,20,1,1,0,100,9,1,8,11.1,0.9
443,7,"Sam Dekker","Los Angeles Clippers",73,54,67.5,26,0.481,54,9,45,16.7,24.1,0,0,0,0,16.7,3,1,2,33.3,51,8,43,15.7,0.94
444,22,"Richaun Holmes","Philadelphia 76ers",51,42,76.4,20,0.476,42,8,34,19,23.8,0,0,0,0,19,14,4,10,28.6,28,4,24,14.3,0.67
445,1,"Chris McCullough","Washington Wizards",20,11,73.3,5,0.455,11,2,9,18.2,22.7,0,0,0,0,18.2,4,1,3,25,7,1,6,14.3,0.64
446,21,"Alex Len","Phoenix Suns",69,21,77.8,9,0.429,21,4,17,19,21.4,0,0,0,0,19,18,3,15,16.7,3,1,2,33.3,0.14
447,50,"Caleb Swanigan","Portland Trail Blazers",28,12,70.6,5,0.417,12,2,10,16.7,20.8,0,0,0,0,16.7,3,1,2,33.3,9,1,8,11.1,0.75
448,25,"Jordan Mickey","Miami Heat",23,17,85,6,0.353,17,2,15,11.8,17.6,0,0,0,0,11.8,2,0,2,0,15,2,13,13.3,0.88
449,9,"Zhou Qi","Houston Rockets",21,19,90.5,6,0.316,19,2,17,10.5,15.8,0,0,0,0,10.5,0,0,0,,19,2,17,10.5,1
450,28,"Tarik Black","Houston Rockets",58,12,92.3,3,0.25,12,1,11,8.3,12.5,0,0,0,0,8.3,1,0,1,0,11,1,10,9.1,0.92
451,40,"Udonis Haslem","Miami Heat",14,13,92.9,3,0.231,13,1,12,7.7,11.5,0,0,0,0,7.7,5,0,5,0,8,1,7,12.5,0.62
452,30,"Jon Leuer","Detroit Pistons",8,10,83.3,2,0.2,10,1,9,10,10,0,0,0,0,10,7,1,6,14.3,3,0,3,0,0.3
452,5,"Montrezl Harrell","Los Angeles Clippers",76,10,40,2,0.2,10,1,9,10,10,0,0,0,0,10,7,1,6,14.3,3,0,3,0,0.3
