sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
334,6,"Elfrid Payton","New York Knicks",65,75,44.4,49,0.653,75,24,51,32,32.7,0,0,32,67,23,44,34.3,8,1,7,12.5,0.11
335,33,"Myles Turner","Indiana Pacers",47,23,10.4,15,0.652,23,6,17,26.1,32.6,0,0,26.1,13,3,10,23.1,10,3,7,30,0.43
336,10,"Brad Wanamaker","Golden State Warriors",39,43,52.4,28,0.651,43,12,31,27.9,32.6,0,0,27.9,20,8,12,40,23,4,19,17.4,0.53
337,4,"Derrick White","San Antonio Spurs",36,100,35,65,0.65,100,25,75,25,32.5,0,0,25,40,10,30,25,60,15,45,25,0.6
338,6,"Troy Brown Jr.","Washington Wizards",21,17,27.4,11,0.647,17,5,12,29.4,32.4,0,0,29.4,11,4,7,36.4,6,1,5,16.7,0.35
339,13,"Kira Lewis Jr.","New Orleans Pelicans",54,55,38.7,35,0.636,55,13,42,23.6,31.8,0,0,23.6,22,4,18,18.2,33,9,24,27.3,0.6
339,17,"Ignas Brazdeikis","Orlando Magic",8,11,30.6,7,0.636,11,3,8,27.3,31.8,0,0,27.3,6,2,4,33.3,5,1,4,20,0.45
341,20,"Kevin Knox II","New York Knicks",43,19,18.4,12,0.632,19,5,14,26.3,31.6,0,0,26.3,12,3,9,25,7,2,5,28.6,0.37
342,24,"Mason Plumlee","Detroit Pistons",56,16,43.2,10,0.625,16,5,11,31.3,31.3,0,0,31.3,16,5,11,31.3,0,0,0,,0
343,23,"Cameron Johnson","Phoenix Suns",81,66,14.6,41,0.621,66,18,48,27.3,30.3,0.02,1.5,27.3,36,14,22,38.9,30,4,26,13.3,0.45
343,25,"Austin Rivers","Denver Nuggets",25,29,23.8,18,0.621,29,6,23,20.7,31,0,0,20.7,5,0,5,0,24,6,18,25,0.83
345,8,"Jeff Green","Brooklyn Nets",74,34,11.5,21,0.618,34,9,25,26.5,30.9,0,0,26.5,17,6,11,35.3,17,3,14,17.6,0.5
346,26,"Aaron Nesmith","Boston Celtics",52,26,19.4,16,0.615,26,6,20,23.1,30.8,0,0,23.1,7,2,5,28.6,19,4,15,21.1,0.73
347,26,"Kent Bazemore","Golden State Warriors",69,72,28.6,44,0.611,72,18,54,25,29.9,0.01,1.4,25,51,11,40,21.6,21,7,14,33.3,0.29
348,7,"Killian Hayes","Detroit Pistons",26,62,55.9,37,0.597,62,16,46,25.8,29.8,0,0,25.8,39,11,28,28.2,23,5,18,21.7,0.37
349,18,"Yuta Watanabe","Toronto Raptors",50,17,16.5,10,0.588,17,4,13,23.5,29.4,0,0,23.5,11,2,9,18.2,6,2,4,33.3,0.35
350,31,"Georges Niang","Utah Jazz",83,41,12,24,0.585,41,9,32,22,29.3,0,0,22,16,3,13,18.8,25,6,19,24,0.61
351,5,"Derrick Jones Jr.","Portland Trail Blazers",60,14,10.1,8,0.571,14,3,11,21.4,28.6,0,0,21.4,1,1,0,100,13,2,11,15.4,0.93
352,8,"Lamar Stevens","Cleveland Cavaliers",40,32,54.2,18,0.563,32,9,23,28.1,28.1,0,0,28.1,30,9,21,30,2,0,2,0,0.06
353,1,"Mike Scott","Philadelphia 76ers",56,18,10.1,10,0.556,18,5,13,27.8,27.8,0,0,27.8,15,5,10,33.3,3,0,3,0,0.17
354,12,"Gary Clark","Orlando Magic",35,11,9.8,6,0.545,11,2,9,18.2,27.3,0,0,18.2,3,0,3,0,8,2,6,25,0.73
354,20,"Josh Okogie","Minnesota Timberwolves",59,22,18.8,12,0.545,22,4,18,18.2,27.3,0,0,18.2,8,0,8,0,14,4,10,28.6,0.64
354,95,"DeAndre' Bembry","Toronto Raptors",51,11,19,6,0.545,11,2,9,18.2,27.3,0,0,18.2,4,0,4,0,7,2,5,28.6,0.64
357,9,"Timothe Luwawu-Cabarrot","Brooklyn Nets",65,49,17.9,26,0.531,49,11,38,22.4,26.5,0,0,22.4,25,7,18,28,24,4,20,16.7,0.49
358,5,"Cassius Winston","Washington Wizards",25,17,56.7,9,0.529,17,4,13,23.5,26.5,0,0,23.5,11,3,8,27.3,6,1,5,16.7,0.35
358,15,"Josh Hall","Oklahoma City Thunder",21,17,34.7,9,0.529,17,4,13,23.5,26.5,0,0,23.5,12,3,9,25,5,1,4,20,0.29
358,30,"Glenn Robinson III","Sacramento Kings",23,17,30.4,9,0.529,17,4,13,23.5,26.5,0,0,23.5,11,3,8,27.3,6,1,5,16.7,0.35
361,7,"Justise Winslow","Memphis Grizzlies",27,35,39.3,18,0.514,35,9,26,25.7,25.7,0,0,25.7,32,9,23,28.1,3,0,3,0,0.09
362,33,"James Wiseman","Golden State Warriors",39,14,15.4,7,0.5,14,3,11,21.4,25,0,0,21.4,9,2,7,22.2,5,1,4,20,0.36
362,9,"Brad Wanamaker","Charlotte Hornets",22,32,72.7,16,0.5,32,7,25,21.9,23.4,0.03,3.1,21.9,19,6,13,31.6,13,1,12,7.7,0.41
364,33,"Brodric Thomas","Cleveland Cavaliers",28,25,36.8,12,0.48,25,5,20,20,24,0,0,20,14,3,11,21.4,11,2,9,18.2,0.44
365,8,"Jae'Sean Tate","Houston Rockets",70,23,10.6,11,0.478,23,4,19,17.4,23.9,0,0,17.4,12,1,11,8.3,11,3,8,27.3,0.48
366,20,"Markelle Fultz","Orlando Magic",9,42,85.7,20,0.476,42,9,33,21.4,23.8,0,0,21.4,32,7,25,21.9,10,2,8,20,0.24
367,16,"James Johnson","Dallas Mavericks",29,15,22.7,7,0.467,15,3,12,20,23.3,0,0,20,6,2,4,33.3,9,1,8,11.1,0.6
368,44,"Charlie Brown Jr.","Oklahoma City Thunder",9,13,44.8,6,0.462,13,3,10,23.1,23.1,0,0,23.1,8,3,5,37.5,5,0,5,0,0.38
368,31,"Max Strus","Miami Heat",41,13,8.7,6,0.462,13,2,11,15.4,23.1,0,0,15.4,1,0,1,0,12,2,10,16.7,0.92
370,15,"Quinndary Weatherspoon","San Antonio Spurs",20,11,91.7,5,0.455,11,2,9,18.2,22.7,0,0,18.2,6,1,5,16.7,5,1,4,20,0.45
370,33,"Elijah Hughes","Utah Jazz",18,11,40.7,5,0.455,11,2,9,18.2,22.7,0,0,18.2,2,1,1,50,9,1,8,11.1,0.82
372,11,"Michael Carter-Williams","Orlando Magic",31,36,40.9,16,0.444,36,7,29,19.4,22.2,0,0,19.4,26,5,21,19.2,10,2,8,20,0.28
373,10,"Justin James","Sacramento Kings",36,14,27.5,6,0.429,14,3,11,21.4,21.4,0,0,21.4,11,3,8,27.3,3,0,3,0,0.21
374,37,"Semi Ojeleye","Boston Celtics",59,26,14.9,11,0.423,26,4,22,15.4,21.2,0,0,15.4,9,1,8,11.1,17,3,14,17.6,0.65
375,7,"Ben McLemore","Los Angeles Lakers",25,24,17.6,10,0.417,24,4,20,16.7,20.8,0,0,16.7,8,2,6,25,16,2,14,12.5,0.67
376,8,"Naji Marshall","New Orleans Pelicans",32,27,27.3,11,0.407,27,5,22,18.5,20.4,0,0,18.5,15,4,11,26.7,12,1,11,8.3,0.44
377,21,"Thaddeus Young","Chicago Bulls",68,20,27.4,8,0.4,20,4,16,20,20,0,0,20,17,4,13,23.5,3,0,3,0,0.15
378,41,"Trey Lyles","San Antonio Spurs",23,18,35.3,7,0.389,18,3,15,16.7,19.4,0,0,16.7,11,2,9,18.2,7,1,6,14.3,0.39
379,23,"Jarrett Culver","Minnesota Timberwolves",34,15,25.9,5,0.333,15,2,13,13.3,16.7,0,0,13.3,5,1,4,20,10,1,9,10,0.67
380,8,"Frank Kaminsky","Phoenix Suns",57,13,11.6,4,0.308,13,2,11,15.4,15.4,0,0,15.4,10,2,8,20,3,0,3,0,0.23
381,95,"Juan Toscano-Anderson","Golden State Warriors",55,10,9.8,3,0.3,10,1,9,10,15,0,0,10,1,0,1,0,9,1,8,11.1,0.9
382,23,"Draymond Green","Golden State Warriors",65,21,13.9,6,0.286,21,3,18,14.3,14.3,0,0,14.3,13,3,10,23.1,8,0,8,0,0.38
383,45,"Sekou Doumbouya","Detroit Pistons",56,11,8.7,3,0.273,11,1,10,9.1,13.6,0,0,9.1,8,0,8,0,3,1,2,33.3,0.27
384,14,"Gary Harris","Denver Nuggets",19,16,18.4,4,0.25,16,2,14,12.5,12.5,0,0,12.5,7,2,5,28.6,9,0,9,0,0.56
385,24,"Pat Connaughton","Milwaukee Bucks",92,15,4,3,0.2,15,1,14,6.7,10,0,0,6.7,4,0,4,0,11,1,10,9.1,0.73
385,38,"Saben Lee","Detroit Pistons",48,10,35.7,2,0.2,10,1,9,10,10,0,0,10,5,1,4,20,5,0,5,0,0.5
385,10,"Tim Frazier","Memphis Grizzlies",5,10,71.4,2,0.2,10,1,9,10,10,0,0,10,6,1,5,16.7,4,0,4,0,0.4
388,0,"JaMychal Green","Denver Nuggets",68,11,4.7,0,0,11,0,11,0,0,0,0,0,3,0,3,0,8,0,8,0,0.73
