sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
332,7,"Timothé Luwawu-Cabarrot","Philadelphia 76ers",69,29,16.3,16,0.552,29,6,23,20.7,25.9,0.03,3.4,20.7,18,3,15,16.7,11,3,8,27.3,0.38
334,8,"Nemanja Bjelica","Minnesota Timberwolves",65,20,10.5,11,0.55,20,4,16,20,27.5,0,0,20,4,1,3,25,16,3,13,18.8,0.8
335,7,"Michael Carter-Williams","Chicago Bulls",51,64,49.2,35,0.547,64,17,47,26.6,27.3,0.02,1.6,26.6,58,16,42,27.6,6,1,5,16.7,0.09
336,0,"Jerryd Bayless","Philadelphia 76ers",4,11,91.7,6,0.545,11,2,9,18.2,27.3,0,0,18.2,7,0,7,0,4,2,2,50,0.36
336,32,"Tyreke Evans","Sacramento Kings",14,33,47.1,18,0.545,33,6,27,18.2,27.3,0,0,18.2,15,0,15,0,18,6,12,33.3,0.55
336,4,"Chasson Randle","New York Knicks",18,11,32.4,6,0.545,11,2,9,18.2,27.3,0,0,18.2,2,0,2,0,9,2,7,22.2,0.82
339,24,"Mason Plumlee","Portland Trail Blazers",54,37,57.8,20,0.541,37,10,27,27,27,0,0,27,35,10,25,28.6,2,0,2,0,0.05
340,2,"PJ Tucker","Toronto Raptors",34,13,11.6,7,0.538,13,3,10,23.1,26.9,0,0,23.1,10,2,8,20,3,1,2,33.3,0.23
341,9,"Dario Saric","Philadelphia 76ers",81,118,23.1,62,0.525,118,29,89,24.6,25.8,0.01,0.8,24.6,93,26,67,28,25,3,22,12,0.21
342,5,"Dejounte Murray","San Antonio Spurs",49,21,45.7,11,0.524,21,5,16,23.8,26.2,0,0,23.8,18,4,14,22.2,3,1,2,33.3,0.14
343,0,"Spencer Hawes","Charlotte Hornets",35,12,14.1,6,0.5,12,3,9,25,25,0,0,25,11,3,8,27.3,1,0,1,0,0.08
343,9,"Terrence Jones","New Orleans Pelicans",51,22,17.2,11,0.5,22,4,18,18.2,25,0,0,18.2,12,1,11,8.3,10,3,7,30,0.45
343,9,"Kyle O'Quinn","New York Knicks",79,16,11.1,8,0.5,16,4,12,25,25,0,0,25,13,4,9,30.8,3,0,3,0,0.19
346,7,"Dwight  Powell","Dallas Mavericks",77,17,10.4,8,0.471,17,4,13,23.5,23.5,0,0,23.5,14,4,10,28.6,3,0,3,0,0.18
347,0,"Briante Weber","Charlotte Hornets",13,15,71.4,7,0.467,15,3,12,20,23.3,0,0,20,10,2,8,20,5,1,4,20,0.33
347,44,"Solomon Hill","New Orleans Pelicans",80,60,18.7,28,0.467,60,12,48,20,21.7,0.03,3.3,20,44,10,34,22.7,16,2,14,12.5,0.27
349,10,"Troy Williams","Memphis Grizzlies",25,13,25,6,0.462,13,3,10,23.1,23.1,0,0,23.1,8,3,5,37.5,5,0,5,0,0.38
349,7,"Wayne Selden","Memphis Grizzlies",17,13,32.5,6,0.462,13,3,10,23.1,23.1,0,0,23.1,8,3,5,37.5,5,0,5,0,0.38
351,41,"Trey Lyles","Utah Jazz",73,72,26.8,33,0.458,72,15,57,20.8,22.9,0,0,20.8,50,12,38,24,22,3,19,13.6,0.31
352,22,"Cameron Payne","Chicago Bulls",12,22,44,10,0.455,22,4,18,18.2,22.7,0,0,18.2,14,2,12,14.3,8,2,6,25,0.36
353,17,"Rodney McGruder","Miami Heat",78,51,18.5,23,0.451,51,10,41,19.6,21.6,0.02,2,19.6,37,8,29,21.6,14,2,12,14.3,0.27
354,21,"Joel Embiid","Philadelphia 76ers",31,34,22.2,15,0.441,34,7,27,20.6,22.1,0,0,20.6,28,6,22,21.4,6,1,5,16.7,0.18
355,10,"Derrick Jones Jr.","Phoenix Suns",32,16,53.3,7,0.438,16,3,13,18.8,18.8,0.06,6.3,18.8,15,3,12,20,1,0,1,0,0.06
356,11,"Dante Exum","Utah Jazz",73,30,16.6,13,0.433,30,6,24,20,21.7,0,0,20,12,5,7,41.7,18,1,17,5.6,0.6
357,31,"Mike Muscala","Atlanta Hawks",76,10,5.5,4,0.4,10,2,8,20,20,0,0,20,10,2,8,20,0,0,0,,0
357,9,"Tony Allen","Memphis Grizzlies",71,20,18.7,8,0.4,20,4,16,20,20,0,0,20,19,4,15,21.1,1,0,1,0,0.05
357,30,"Norris Cole","Oklahoma City Thunder",17,25,59.5,10,0.4,25,5,20,20,20,0,0,20,20,5,15,25,5,0,5,0,0.2
360,9,"Justin Anderson","Philadelphia 76ers",24,21,23.6,8,0.381,21,4,17,19,19,0,0,19,16,4,12,25,5,0,5,0,0.24
361,44,"Frank Kaminsky","Charlotte Hornets",75,58,13.6,19,0.328,58,9,49,15.5,16.4,0,0,15.5,48,8,40,16.7,10,1,9,10,0.17
362,14,"DeAndre Liggins","Cleveland Cavaliers",61,19,29.7,6,0.316,19,3,16,15.8,15.8,0,0,15.8,17,3,14,17.6,2,0,2,0,0.11
363,9,"Jerami Grant","Oklahoma City Thunder",83,26,16.3,8,0.308,26,4,22,15.4,15.4,0,0,15.4,25,4,21,16,1,0,1,0,0.04
364,41,"Juan Hernangomez","Denver Nuggets",62,10,7.8,2,0.2,10,1,9,10,10,0,0,10,9,1,8,11.1,1,0,1,0,0.1
365,33,"Dante Cunningham","New Orleans Pelicans",66,11,4.9,2,0.182,11,1,10,9.1,9.1,0,0,9.1,8,1,7,12.5,3,0,3,0,0.27
366,4,"Josh McRoberts","Miami Heat",22,13,20.6,2,0.154,13,1,12,7.7,7.7,0,0,7.7,13,1,12,7.7,0,0,0,,0
367,23,"Draymond Green","Golden State Warriors",93,20,5.5,3,0.15,20,1,19,5,7.5,0,0,5,10,0,10,0,10,1,9,10,0.5
368,1,"Justin Anderson","Dallas Mavericks",51,29,19.1,4,0.138,29,2,27,6.9,6.9,0,0,6.9,22,2,20,9.1,7,0,7,0,0.24
