sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
333,11,"Abdel Nader","Oklahoma City Thunder",58,21,14,10,0.476,21,5,16,23.8,23.8,0,0,23.8,17,5,12,29.4,4,0,4,0,0.19
334,0,"Jeremiah Martin","Brooklyn Nets",12,17,53.1,8,0.471,17,3,14,17.6,23.5,0,0,17.6,9,1,8,11.1,8,2,6,25,0.47
335,13,"Tristan Thompson","Cleveland Cavaliers",57,15,26.3,7,0.467,15,3,12,20,23.3,0,0,20,10,2,8,20,5,1,4,20,0.33
336,6,"Bruce Brown","Detroit Pistons",58,11,10.3,5,0.455,11,2,9,18.2,22.7,0,0,18.2,7,1,6,14.3,4,1,3,25,0.36
337,20,"John Collins","Atlanta Hawks",41,25,13.7,11,0.44,25,5,20,20,22,0,0,20,13,4,9,30.8,12,1,11,8.3,0.48
338,5,"Stanley Johnson","Toronto Raptors",28,14,36.8,6,0.429,14,2,12,14.3,21.4,0,0,14.3,7,0,7,0,7,2,5,28.6,0.5
339,11,"Michael Carter-Williams","Orlando Magic",45,18,20,7,0.389,18,3,15,16.7,19.4,0,0,16.7,13,2,11,15.4,5,1,4,20,0.28
340,9,"Chris Chiozza","Washington Wizards",10,13,54.2,5,0.385,13,2,11,15.4,19.2,0,0,15.4,7,1,6,14.3,6,1,5,16.7,0.46
341,5,"Derrick Jones Jr.","Miami Heat",74,21,14.3,8,0.381,21,3,18,14.3,19,0,0,14.3,5,1,4,20,16,2,14,12.5,0.76
341,2,"Willie Cauley-Stein","Golden State Warriors",41,21,58.3,8,0.381,21,4,17,19,19,0,0,19,21,4,17,19,0,0,0,,0
343,5,"Nicolas Batum","Charlotte Hornets",22,24,38.1,9,0.375,24,4,20,16.7,18.8,0,0,16.7,13,3,10,23.1,11,1,10,9.1,0.46
343,13,"Dzanan Musa","Brooklyn Nets",43,16,18.4,6,0.375,16,2,14,12.5,18.8,0,0,12.5,0,0,0,,16,2,14,12.5,1
343,40,"Glenn Robinson III","Philadelphia 76ers",14,16,34,6,0.375,16,3,13,18.8,18.8,0,0,18.8,14,3,11,21.4,2,0,2,0,0.13
346,8,"Frank Kaminsky","Phoenix Suns",39,11,7.6,4,0.364,11,2,9,18.2,18.2,0,0,18.2,8,2,6,25,3,0,3,0,0.27
346,4,"Rondae Hollis-Jefferson","Toronto Raptors",65,11,25,4,0.364,11,2,9,18.2,18.2,0,0,18.2,10,2,8,20,1,0,1,0,0.09
348,14,"Devon Hall","Oklahoma City Thunder",11,10,50,3,0.3,10,1,9,10,15,0,0,10,3,0,3,0,7,1,6,14.3,0.7
349,22,"Matisse Thybulle","Philadelphia 76ers",69,19,10.9,5,0.263,19,2,17,10.5,13.2,0,0,10.5,7,1,6,14.3,12,1,11,8.3,0.63
350,2,"Marvin  Williams","Charlotte Hornets",41,13,10.3,3,0.231,13,1,12,7.7,11.5,0,0,7.7,1,0,1,0,12,1,11,8.3,0.92
351,5,"Montrezl Harrell","Los Angeles Clippers",76,25,49,5,0.2,25,2,23,8,10,0,0,8,7,1,6,14.3,18,1,17,5.6,0.72
351,10,"Caleb Martin","Charlotte Hornets",18,10,21.7,2,0.2,10,1,9,10,10,0,0,10,6,1,5,16.7,4,0,4,0,0.4
353,7,"Mason Plumlee","Denver Nuggets",80,12,63.2,2,0.167,12,1,11,8.3,8.3,0,0,8.3,10,1,9,10,2,0,2,0,0.17
354,25,"Ben Simmons","Philadelphia 76ers",57,14,70,2,0.143,14,1,13,7.1,7.1,0,0,7.1,11,1,10,9.1,3,0,3,0,0.21
