sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
333,41,"Kelly Olynyk","Utah Jazz",50,27,26,18,0.667,27,8,19,29.6,33.3,0,0,29.6,14,6,8,42.9,13,2,11,15.4,0.48
333,1,"Zion Williamson","New Orleans Pelicans",71,42,72.4,28,0.667,42,13,29,31,32.1,0.05,4.8,31,38,12,26,31.6,4,1,3,25,0.1
335,32,"Aaron Gordon","Denver Nuggets",85,68,34,45,0.662,68,18,50,26.5,33.1,0,0,26.5,28,9,19,32.1,40,9,31,22.5,0.59
336,18,"Alec Burks","New York Knicks",29,94,60.3,62,0.66,94,25,69,26.6,33,0,0,26.6,42,13,29,31,52,12,40,23.1,0.55
337,26,"Spencer Dinwiddie","Los Angeles Lakers",34,29,26.9,19,0.655,29,7,22,24.1,31,0.07,6.9,24.1,7,3,4,42.9,22,4,18,18.2,0.76
338,20,"Gordon Hayward","Charlotte Hornets",25,89,54.3,58,0.652,89,28,61,31.5,32.6,0.01,1.1,31.5,77,26,51,33.8,12,2,10,16.7,0.13
339,20,"Dario Saric","Golden State Warriors",64,14,6.4,9,0.643,14,3,11,21.4,32.1,0,0,21.4,5,0,5,0,9,3,6,33.3,0.64
340,7,"Joe Ingles","Orlando Magic",75,50,28.7,32,0.64,50,11,39,22,32,0,0,22,4,1,3,25,46,10,36,21.7,0.92
341,30,"Seth Curry","Charlotte Hornets",8,22,50,14,0.636,22,7,15,31.8,31.8,0,0,31.8,15,7,8,46.7,7,0,7,0,0.32
342,1,"Amen Thompson","Houston Rockets",62,49,49.5,31,0.633,49,15,34,30.6,31.6,0,0,30.6,37,14,23,37.8,12,1,11,8.3,0.24
343,12,"Isaiah Livers","Detroit Pistons",24,19,21.8,12,0.632,19,5,14,26.3,31.6,0,0,26.3,10,3,7,30,9,2,7,22.2,0.47
344,7,"Gabe Vincent","Los Angeles Lakers",17,27,50.9,17,0.63,27,8,19,29.6,31.5,0,0,29.6,14,7,7,50,13,1,12,7.7,0.48
345,8,"Ziaire Williams","Memphis Grizzlies",51,75,31,47,0.627,75,21,54,28,31.3,0,0,28,45,16,29,35.6,30,5,25,16.7,0.4
346,16,"Cedi Osman","San Antonio Spurs",72,29,12.6,18,0.621,29,7,22,24.1,31,0,0,24.1,10,3,7,30,19,4,15,21.1,0.66
346,28,"Alperen Sengun","Houston Rockets",63,29,15.9,18,0.621,29,9,20,31,31,0,0,31,22,9,13,40.9,7,0,7,0,0.24
348,5,"Cam Reddish","Los Angeles Lakers",49,13,10.2,8,0.615,13,3,10,23.1,30.8,0,0,23.1,8,1,7,12.5,5,2,3,40,0.38
349,5,"Dalano Banton","Portland Trail Blazers",30,83,38.6,50,0.602,83,20,63,24.1,30.1,0,0,24.1,31,10,21,32.3,52,10,42,19.2,0.63
350,32,"Wesley Matthews","Atlanta Hawks",37,20,26.7,12,0.6,20,4,16,20,30,0,0,20,4,0,4,0,16,4,12,25,0.8
350,22,"Jalen Wilson","Brooklyn Nets",43,10,12,6,0.6,10,3,7,30,30,0,0,30,6,3,3,50,4,0,4,0,0.4
350,5,"Precious Achiuwa","Toronto Raptors",25,10,17.9,6,0.6,10,3,7,30,30,0,0,30,7,3,4,42.9,3,0,3,0,0.3
353,9,"RJ Barrett","New York Knicks",26,49,28.2,29,0.592,49,13,36,26.5,28.6,0.02,2,26.5,40,11,29,27.5,9,2,7,22.2,0.18
354,34,"Jabari Walker","Portland Trail Blazers",72,22,13.1,13,0.591,22,6,16,27.3,29.5,0,0,27.3,18,5,13,27.8,4,1,3,25,0.18
355,2,"Zavier Simpson","Memphis Grizzlies",7,12,50,7,0.583,12,3,9,25,29.2,0,0,25,7,2,5,28.6,5,1,4,20,0.42
356,21,"David Roddy","Memphis Grizzlies",48,31,17.3,18,0.581,31,8,23,25.8,29,0,0,25.8,18,6,12,33.3,13,2,11,15.4,0.42
357,4,"Dennis Smith Jr.","Brooklyn Nets",56,69,44.2,40,0.58,69,18,51,26.1,29,0,0,26.1,47,14,33,29.8,22,4,18,18.2,0.32
358,2,"Grant Williams","Charlotte Hornets",29,23,16.3,13,0.565,23,6,17,26.1,28.3,0,0,26.1,14,5,9,35.7,9,1,8,11.1,0.39
359,34,"Kenrich Williams","Oklahoma City Thunder",76,38,22.2,21,0.553,38,9,29,23.7,27.6,0,0,23.7,24,6,18,25,14,3,11,21.4,0.37
360,24,"Kris Murray","Portland Trail Blazers",62,20,10.8,11,0.55,20,4,16,20,27.5,0,0,20,3,1,2,33.3,17,3,14,17.6,0.85
360,13,"Ousmane Dieng","Oklahoma City Thunder",37,20,25,11,0.55,20,5,15,25,27.5,0,0,25,9,4,5,44.4,11,1,10,9.1,0.55
360,19,"Simone Fontecchio","Detroit Pistons",16,20,17.2,11,0.55,20,5,15,25,27.5,0,0,25,13,4,9,30.8,7,1,6,14.3,0.35
363,12,"Danilo Gallinari","Milwaukee Bucks",20,11,40.7,6,0.545,11,3,8,27.3,27.3,0,0,27.3,7,3,4,42.9,4,0,4,0,0.36
364,2,"Herbert Jones","New Orleans Pelicans",82,29,8.6,15,0.517,29,6,23,20.7,25.9,0,0,20.7,16,3,13,18.8,13,3,10,23.1,0.45
365,7,"Troy Brown Jr.","Detroit Pistons",22,22,31,11,0.5,22,5,17,22.7,25,0,0,22.7,12,4,8,33.3,10,1,9,10,0.45
365,2,"Jalen McDaniels","Toronto Raptors",50,22,25,11,0.5,22,5,17,22.7,25,0,0,22.7,15,4,11,26.7,7,1,6,14.3,0.32
367,11,"Jaden Springer","Philadelphia 76ers",32,21,35.6,10,0.476,21,5,16,23.8,23.8,0,0,23.8,19,5,14,26.3,2,0,2,0,0.1
367,41,"Trey Lyles","Sacramento Kings",60,21,9.1,10,0.476,21,4,17,19,23.8,0,0,19,7,2,5,28.6,14,2,12,14.3,0.67
369,33,"Johnny Juzang","Utah Jazz",20,15,17.4,7,0.467,15,3,12,20,23.3,0,0,20,7,2,5,28.6,8,1,7,12.5,0.53
370,12,"Trevelin Queen","Orlando Magic",14,11,55,5,0.455,11,2,9,18.2,22.7,0,0,18.2,3,1,2,33.3,8,1,7,12.5,0.73
371,17,"Aleksej Pokusevski","Charlotte Hornets",18,20,33.9,9,0.45,20,4,16,20,22.5,0,0,20,13,3,10,23.1,7,1,6,14.3,0.35
371,1,"Johnny Davis","Washington Wizards",50,20,33.9,9,0.45,20,4,16,20,22.5,0,0,20,17,3,14,17.6,3,1,2,33.3,0.15
373,11,"Brook Lopez","Milwaukee Bucks",85,43,9.4,19,0.442,43,7,36,16.3,22.1,0,0,16.3,18,2,16,11.1,25,5,20,20,0.58
374,0,"Jalen Hood-Schifino","Los Angeles Lakers",22,25,83.3,11,0.44,25,5,20,20,22,0,0,20,15,4,11,26.7,10,1,9,10,0.4
375,55,"Delon Wright","Washington Wizards",33,23,46.9,10,0.435,23,4,19,17.4,21.7,0,0,17.4,11,2,9,18.2,12,2,10,16.7,0.52
376,20,"John Collins","Utah Jazz",68,30,11.1,13,0.433,30,6,24,20,21.7,0,0,20,23,5,18,21.7,7,1,6,14.3,0.23
377,7,"Patrick Baldwin Jr.","Washington Wizards",38,14,13.2,6,0.429,14,2,12,14.3,17.9,0.07,7.1,14.3,5,1,4,20,9,1,8,11.1,0.64
377,11,"Bruce Brown","Toronto Raptors",34,21,25.6,9,0.429,21,4,17,19,21.4,0.05,4.8,19,14,3,11,21.4,7,1,6,14.3,0.33
379,0,"Jalen Duren","Detroit Pistons",61,24,61.5,10,0.417,24,5,19,20.8,20.8,0,0,20.8,22,5,17,22.7,2,0,2,0,0.08
380,9,"Theo Maledon","Charlotte Hornets",13,17,44.7,7,0.412,17,3,14,17.6,20.6,0,0,17.6,7,2,5,28.6,10,1,9,10,0.59
381,12,"Oshae Brissett","Boston Celtics",65,10,15.9,4,0.4,10,2,8,20,20,0,0,20,5,2,3,40,5,0,5,0,0.5
382,4,"Matisse Thybulle","Portland Trail Blazers",65,23,9.9,9,0.391,23,3,20,13,19.6,0,0,13,1,0,1,0,22,3,19,13.6,0.96
383,25,"P.J. Washington","Dallas Mavericks",51,29,9.1,11,0.379,29,4,25,13.8,17.2,0.03,3.4,13.8,7,2,5,28.6,22,2,20,9.1,0.76
384,2,"Josh Okogie","Phoenix Suns",64,11,10.6,4,0.364,11,2,9,18.2,18.2,0,0,18.2,7,2,5,28.6,4,0,4,0,0.36
384,77,"DeJon Jarreau","Memphis Grizzlies",9,11,50,4,0.364,11,2,9,18.2,18.2,0,0,18.2,9,2,7,22.2,2,0,2,0,0.18
386,1,"Cory Joseph","Golden State Warriors",26,12,24,4,0.333,12,2,10,16.7,16.7,0,0,16.7,8,2,6,25,4,0,4,0,0.33
386,5,"Precious Achiuwa","New York Knicks",58,15,20.8,5,0.333,15,2,13,13.3,16.7,0,0,13.3,14,1,13,7.1,1,1,0,100,0.07
388,14,"Blake Wesley","San Antonio Spurs",61,13,18.8,4,0.308,13,2,11,15.4,15.4,0,0,15.4,7,2,5,28.6,6,0,6,0,0.46
389,46,"John Konchar","Memphis Grizzlies",55,11,9.2,3,0.273,11,1,10,9.1,13.6,0,0,9.1,2,0,2,0,9,1,8,11.1,0.82
390,7,"Dalen Terry","Chicago Bulls",61,14,17.1,3,0.214,14,1,13,7.1,10.7,0,0,7.1,4,0,4,0,10,1,9,10,0.71
391,24,"Quentin Grimes","Detroit Pistons",6,11,33.3,2,0.182,11,1,10,9.1,9.1,0,0,9.1,5,1,4,20,6,0,6,0,0.55
