sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
332,39,"Jerami Grant","Philadelphia 76ers",77,22,12.1,12,0.545,22,6,16,27.3,27.3,0,0,27.3,19,6,13,31.6,3,0,3,0,0.14
334,21,"Greivis Vasquez","Milwaukee Bucks",23,32,37.2,17,0.531,32,7,25,21.9,26.6,0,0,21.9,12,4,8,33.3,20,3,17,15,0.63
335,13,"Lamar Patterson","Atlanta Hawks",39,17,28.3,9,0.529,17,3,14,17.6,26.5,0,0,17.6,5,0,5,0,12,3,9,25,0.71
336,24,"Mason Plumlee","Portland Trail Blazers",93,19,50,10,0.526,19,5,14,26.3,26.3,0,0,26.3,16,5,11,31.3,3,0,3,0,0.16
337,15,"Alonzo Gee","New Orleans Pelicans",73,23,25,12,0.522,23,5,18,21.7,23.9,0.09,8.7,21.7,18,4,14,22.2,5,1,4,20,0.22
338,8,"Jonas Jerebko","Boston Celtics",84,27,15.3,14,0.519,27,7,20,25.9,25.9,0,0,25.9,25,7,18,28,2,0,2,0,0.07
339,33,"Corey Brewer","Houston Rockets",87,71,23.8,36,0.507,71,17,54,23.9,25.4,0.01,1.4,23.9,50,15,35,30,21,2,19,9.5,0.3
340,25,"Al Jefferson","Charlotte Hornets",54,12,12.6,6,0.5,12,3,9,25,25,0,0,25,12,3,9,25,0,0,0,,0
340,24,"Rondae Hollis-Jefferson","Brooklyn Nets",29,20,33.9,10,0.5,20,5,15,25,25,0,0,25,19,5,14,26.3,1,0,1,0,0.05
342,40,"Glenn Robinson III","Indiana Pacers",49,37,43.5,18,0.486,37,9,28,24.3,24.3,0,0,24.3,35,9,26,25.7,2,0,2,0,0.05
343,3,"James Johnson","Toronto Raptors",67,27,26.2,13,0.481,27,6,21,22.2,24.1,0,0,22.2,23,5,18,21.7,4,1,3,25,0.15
344,5,"Pat Connaughton","Portland Trail Blazers",40,13,38.2,6,0.462,13,2,11,15.4,23.1,0,0,15.4,6,0,6,0,7,2,5,28.6,0.54
344,5,"Bobby Portis","Chicago Bulls",62,52,26.7,24,0.462,52,12,40,23.1,23.1,0,0,23.1,48,12,36,25,4,0,4,0,0.08
346,10,"Chase Budinger","Indiana Pacers",49,24,23.8,11,0.458,24,5,19,20.8,22.9,0,0,20.8,22,4,18,18.2,2,1,1,50,0.08
347,16,"Kostas Papanikolaou","Denver Nuggets",26,11,28.2,5,0.455,11,2,9,18.2,22.7,0,0,18.2,3,1,2,33.3,8,1,7,12.5,0.73
348,6,"Terrence Jones","Houston Rockets",50,27,25.2,12,0.444,27,5,22,18.5,22.2,0,0,18.5,14,3,11,21.4,13,2,11,15.4,0.48
348,15,"Derrick Favors","Utah Jazz",62,27,12.3,12,0.444,27,6,21,22.2,22.2,0,0,22.2,23,6,17,26.1,4,0,4,0,0.15
350,44,"Solomon Hill","Indiana Pacers",66,29,22.8,12,0.414,29,6,23,20.7,20.7,0,0,20.7,26,6,20,23.1,3,0,3,0,0.1
351,8,"Nemanja Bjelica","Minnesota Timberwolves",60,17,12.3,7,0.412,17,3,14,17.6,20.6,0,0,17.6,9,2,7,22.2,8,1,7,12.5,0.47
352,1,"Jarell Martin","Memphis Grizzlies",29,10,25.6,4,0.4,10,2,8,20,20,0,0,20,10,2,8,20,0,0,0,,0
352,32,"KJ McDaniels","Houston Rockets",41,10,27,4,0.4,10,2,8,20,20,0,0,20,8,2,6,25,2,0,2,0,0.2
352,35,"Kenneth Faried","Denver Nuggets",67,15,27.3,6,0.4,15,3,12,20,20,0,0,20,14,3,11,21.4,1,0,1,0,0.07
355,7,"Dwight  Powell","Dallas Mavericks",73,12,9.4,4,0.333,12,2,10,16.7,16.7,0,0,16.7,12,2,10,16.7,0,0,0,,0
355,5,"Josh Smith","Houston Rockets",27,21,19.6,7,0.333,21,3,18,14.3,16.7,0,0,14.3,12,2,10,16.7,9,1,8,11.1,0.43
355,41,"Thomas Robinson","Brooklyn Nets",71,30,56.6,10,0.333,30,5,25,16.7,16.7,0,0,16.7,30,5,25,16.7,0,0,0,,0
358,33,"Adreian Payne","Minnesota Timberwolves",52,19,25,6,0.316,19,3,16,15.8,15.8,0,0,15.8,18,3,15,16.7,1,0,1,0,0.05
359,9,"Jared Cunningham","Cleveland Cavaliers",40,15,32.6,4,0.267,15,2,13,13.3,13.3,0,0,13.3,11,2,9,18.2,4,0,4,0,0.27
359,41,"Lorenzo Brown","Phoenix Suns",8,15,88.2,4,0.267,15,2,13,13.3,13.3,0,0,13.3,9,2,7,22.2,6,0,6,0,0.4
361,12,"Kelly Oubre Jr.","Washington Wizards",63,24,24.5,6,0.25,24,3,21,12.5,12.5,0,0,12.5,18,3,15,16.7,6,0,6,0,0.25
362,0,"Willie Cauley-Stein","Sacramento Kings",66,10,32.3,2,0.2,10,1,9,10,10,0,0,10,10,1,9,10,0,0,0,,0
363,42,"Nene Hilario","Washington Wizards",57,12,14.6,2,0.167,12,1,11,8.3,8.3,0,0,8.3,12,1,11,8.3,0,0,0,,0
363,19,"PJ Hairston","Memphis Grizzlies",20,18,20.5,3,0.167,18,1,17,5.6,8.3,0,0,5.6,11,0,11,0,7,1,6,14.3,0.39
