sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
332,9,"Iman Shumpert","Sacramento Kings",42,105,36.2,69,0.657,105,31,74,29.5,32.9,0,0,29.5,67,24,43,35.8,38,7,31,18.4,0.36
333,21,"Tony Snell","Milwaukee Bucks",83,32,13.9,21,0.656,32,9,23,28.1,32.8,0,0,28.1,19,6,13,31.6,13,3,10,23.1,0.41
334,41,"Nikola Mirotic","Milwaukee Bucks",28,29,16,19,0.655,29,8,21,27.6,32.8,0,0,27.6,13,5,8,38.5,16,3,13,18.8,0.55
335,3,"OG Anunoby","Toronto Raptors",67,20,9.4,13,0.65,20,5,15,25,32.5,0,0,25,5,2,3,40,15,3,12,20,0.75
336,1,"Jonathan Isaac","Orlando Magic",80,88,22.7,57,0.648,88,28,60,31.8,32.4,0,0,31.8,80,27,53,33.8,8,1,7,12.5,0.09
337,33,"Robert Covington","Philadelphia 76ers",13,14,15.4,9,0.643,14,4,10,28.6,32.1,0,0,28.6,11,3,8,27.3,3,1,2,33.3,0.21
337,41,"Dirk Nowitzki","Dallas Mavericks",51,28,9.5,18,0.643,28,7,21,25,32.1,0,0,25,15,3,12,20,13,4,9,30.8,0.46
337,0,"Miles Bridges","Charlotte Hornets",80,56,24.2,36,0.643,56,13,43,23.2,32.1,0,0,23.2,22,3,19,13.6,34,10,24,29.4,0.61
340,20,"Markelle Fultz","Philadelphia 76ers",19,67,84.8,43,0.642,67,21,46,31.3,32.1,0,0,31.3,63,20,43,31.7,4,1,3,25,0.06
340,7,"Trey Lyles","Denver Nuggets",66,53,21.5,34,0.642,53,15,38,28.3,31.1,0.02,1.9,28.3,35,12,23,34.3,18,3,15,16.7,0.34
342,2,"Luke Kornet","New York Knicks",46,25,12.1,16,0.64,25,6,19,24,32,0,0,24,9,2,7,22.2,16,4,12,25,0.64
342,10,"Svi Mykhailiuk","Los Angeles Lakers",39,25,24,16,0.64,25,7,18,28,32,0,0,28,16,5,11,31.3,9,2,7,22.2,0.36
344,11,"Michael Beasley","Los Angeles Lakers",26,22,51.2,14,0.636,22,7,15,31.8,31.8,0,0,31.8,20,7,13,35,2,0,2,0,0.09
344,3,"Trevor Ariza","Phoenix Suns",26,33,22.4,21,0.636,33,8,25,24.2,31.8,0,0,24.2,7,3,4,42.9,26,5,21,19.2,0.79
344,22,"Tyler Dorsey","Memphis Grizzlies",21,44,37.3,28,0.636,44,12,32,27.3,31.8,0,0,27.3,22,8,14,36.4,22,4,18,18.2,0.5
347,25,"Wesley Iwundu","Orlando Magic",73,60,39.5,38,0.633,60,18,42,30,31.7,0,0,30,54,16,38,29.6,6,2,4,33.3,0.1
348,9,"Serge Ibaka","Toronto Raptors",98,27,5.8,17,0.63,27,8,19,29.6,31.5,0,0,29.6,24,7,17,29.2,3,1,2,33.3,0.11
349,23,"Anthony Davis","New Orleans Pelicans",56,124,37.2,78,0.629,124,37,87,29.8,30.6,0.02,1.6,29.8,101,35,66,34.7,23,2,21,8.7,0.19
350,32,"Noah Vonleh","New York Knicks",68,24,14.8,15,0.625,24,7,17,29.2,31.3,0,0,29.2,16,6,10,37.5,8,1,7,12.5,0.33
351,20,"Josh Okogie","Minnesota Timberwolves",74,92,32.5,57,0.62,92,25,67,27.2,29.9,0.02,2.2,27.2,64,20,44,31.3,28,5,23,17.9,0.3
352,7,"Stanley Johnson","Detroit Pistons",48,42,20.6,26,0.619,42,11,31,26.2,31,0,0,26.2,22,7,15,31.8,20,4,16,20,0.48
353,13,"Tristan Thompson","Cleveland Cavaliers",43,13,40.6,8,0.615,13,4,9,30.8,30.8,0,0,30.8,13,4,9,30.8,0,0,0,,0
353,33,"Allen Crabbe","Brooklyn Nets",43,65,21.1,40,0.615,65,16,49,24.6,30.8,0.02,1.5,24.6,38,8,30,21.1,27,8,19,29.6,0.42
353,30,"Deonte Burton","Oklahoma City Thunder",35,13,31,8,0.615,13,4,9,30.8,30.8,0,0,30.8,10,4,6,40,3,0,3,0,0.23
353,35,"Marvin Bagley III","Sacramento Kings",65,26,14.9,16,0.615,26,7,19,26.9,30.8,0,0,26.9,18,5,13,27.8,8,2,6,25,0.31
357,15,"Nikola Jokic","Denver Nuggets",94,77,15.7,47,0.61,77,21,56,27.3,29.9,0.01,1.3,27.3,42,17,25,40.5,35,4,31,11.4,0.45
358,20,"Doug McDermott","Indiana Pacers",80,46,16.6,28,0.609,46,13,33,28.3,29.3,0.02,2.2,28.3,34,12,22,35.3,12,1,11,8.3,0.26
359,9,"Andre Iguodala","Golden State Warriors",89,58,21.2,35,0.603,58,15,43,25.9,30.2,0,0,25.9,40,10,30,25,18,5,13,27.8,0.31
360,32,"Jeff Green","Washington Wizards",77,77,20.3,46,0.597,77,21,56,27.3,29.9,0,0,27.3,45,17,28,37.8,32,4,28,12.5,0.42
361,55,"Delon Wright","Toronto Raptors",49,49,43.4,29,0.592,49,11,38,22.4,29.6,0,0,22.4,19,4,15,21.1,30,7,23,23.3,0.61
362,0,"JaMychal Green","Memphis Grizzlies",41,12,8.7,7,0.583,12,3,9,25,29.2,0,0,25,8,2,6,25,4,1,3,25,0.33
363,43,"Pascal Siakam","Toronto Raptors",104,43,11.4,25,0.581,43,12,31,27.9,29.1,0.02,2.3,27.9,33,11,22,33.3,10,1,9,10,0.23
364,8,"Al Farouq Aminu","Portland Trail Blazers",97,38,10,22,0.579,38,10,28,26.3,28.9,0.03,2.6,26.3,27,8,19,29.6,11,2,9,18.2,0.29
365,13,"Isaiah Briscoe","Orlando Magic",39,40,54.1,23,0.575,40,11,29,27.5,28.7,0,0,27.5,36,10,26,27.8,4,1,3,25,0.1
366,11,"James Ennis III","Philadelphia 76ers",29,14,18.2,8,0.571,14,4,10,28.6,28.6,0,0,28.6,8,4,4,50,6,0,6,0,0.43
366,4,"Julian Washburn","Memphis Grizzlies",18,14,34.1,8,0.571,14,4,10,28.6,28.6,0,0,28.6,12,4,8,33.3,2,0,2,0,0.14
368,24,"Rondae Hollis-Jefferson","Brooklyn Nets",63,51,45.5,29,0.569,51,14,37,27.5,28.4,0,0,27.5,48,13,35,27.1,3,1,2,33.3,0.06
369,2,"Marvin  Williams","Charlotte Hornets",75,23,5.6,13,0.565,23,5,18,21.7,28.3,0,0,21.7,9,2,7,22.2,14,3,11,21.4,0.61
370,2,"Delon Wright","Memphis Grizzlies",26,39,41.5,22,0.564,39,9,30,23.1,28.2,0,0,23.1,14,5,9,35.7,25,4,21,16,0.64
371,11,"Michael Carter-Williams","Orlando Magic",17,16,42.1,9,0.563,16,4,12,25,28.1,0,0,25,8,3,5,37.5,8,1,7,12.5,0.5
372,7,"Timothe Luwawu-Cabarrot","Chicago Bulls",29,25,21.7,14,0.56,25,7,18,28,28,0,0,28,21,7,14,33.3,4,0,4,0,0.16
373,10,"Alec Burks","Utah Jazz",17,29,46.8,16,0.552,29,6,23,20.7,27.6,0,0,20.7,17,2,15,11.8,12,4,8,33.3,0.41
374,17,"Jonathon Simmons","Orlando Magic",41,73,54.5,40,0.548,73,18,55,24.7,27.4,0,0,24.7,49,14,35,28.6,24,4,20,16.7,0.33
375,13,"Khyri Thomas","Detroit Pistons",29,22,37.9,12,0.545,22,6,16,27.3,27.3,0,0,27.3,19,6,13,31.6,3,0,3,0,0.14
376,23,"Royce ONeale","Utah Jazz",87,30,14.4,16,0.533,30,6,24,20,26.7,0,0,20,7,2,5,28.6,23,4,19,17.4,0.77
376,25,"Walter Lemon Jr.","Chicago Bulls",6,15,62.5,8,0.533,15,4,11,26.7,26.7,0,0,26.7,15,4,11,26.7,0,0,0,,0
376,44,"Solomon Hill","New Orleans Pelicans",44,15,13.2,8,0.533,15,4,11,26.7,26.7,0,0,26.7,13,4,9,30.8,2,0,2,0,0.13
379,23,"Draymond Green","Golden State Warriors",88,17,6.6,9,0.529,17,4,13,23.5,26.5,0,0,23.5,12,3,9,25,5,1,4,20,0.29
380,5,"Markieff Morris","Washington Wizards",34,19,11.4,10,0.526,19,4,15,21.1,26.3,0,0,21.1,13,2,11,15.4,6,2,4,33.3,0.32
381,6,"Hamidou Diallo","Oklahoma City Thunder",52,12,32.4,6,0.5,12,3,9,25,25,0,0,25,12,3,9,25,0,0,0,,0
381,3,"Shaquille Harrison","Chicago Bulls",73,44,36.7,22,0.5,44,10,34,22.7,25,0.05,4.5,22.7,31,8,23,25.8,13,2,11,15.4,0.3
381,21,"Treveon Graham","Brooklyn Nets",40,20,13.2,10,0.5,20,5,15,25,25,0,0,25,15,5,10,33.3,5,0,5,0,0.25
381,11,"Domantas Sabonis","Indiana Pacers",78,10,7.2,5,0.5,10,2,8,20,25,0,0,20,9,1,8,11.1,1,1,0,100,0.1
381,18,"Omri Casspi","Memphis Grizzlies",36,10,21.7,5,0.5,10,2,8,20,25,0,0,20,2,1,1,50,8,1,7,12.5,0.8
386,14,"De'Anthony Melton","Phoenix Suns",50,57,41,28,0.491,57,13,44,22.8,23.7,0.02,1.8,22.8,41,12,29,29.3,16,1,15,6.3,0.28
387,4,"JaMychal Green","Los Angeles Clippers",30,19,16.4,9,0.474,19,3,16,15.8,23.7,0,0,15.8,9,0,9,0,10,3,7,30,0.53
388,31,"Keita Bates-Diop","Minnesota Timberwolves",30,17,23.6,8,0.471,17,4,13,23.5,23.5,0,0,23.5,15,4,11,26.7,2,0,2,0,0.12
389,4,"Maurice  Harkless","Portland Trail Blazers",76,15,9.4,7,0.467,15,3,12,20,23.3,0,0,20,8,2,6,25,7,1,6,14.3,0.47
390,12,"David Nwaba","Cleveland Cavaliers",51,13,14.9,6,0.462,13,3,10,23.1,23.1,0,0,23.1,10,3,7,30,3,0,3,0,0.23
391,17,"Garrett Temple","Los Angeles Clippers",32,22,28.6,10,0.455,22,5,17,22.7,22.7,0,0,22.7,15,5,10,33.3,7,0,7,0,0.32
391,37,"Semi Ojeleye","Boston Celtics",62,22,20.6,10,0.455,22,4,18,18.2,22.7,0,0,18.2,10,2,8,20,12,2,10,16.7,0.55
391,44,"Frank Kaminsky","Charlotte Hornets",47,11,7.2,5,0.455,11,2,9,18.2,22.7,0,0,18.2,8,1,7,12.5,3,1,2,33.3,0.27
394,20,"John Collins","Atlanta Hawks",61,16,8.6,7,0.438,16,3,13,18.8,21.9,0,0,18.8,11,2,9,18.2,5,1,4,20,0.31
395,9,"Jerami Grant","Oklahoma City Thunder",85,23,6.5,10,0.435,23,5,18,21.7,21.7,0.04,4.3,21.7,21,5,16,23.8,2,0,2,0,0.09
396,5,"Markieff Morris","Oklahoma City Thunder",29,12,14.1,5,0.417,12,2,10,16.7,20.8,0,0,16.7,8,1,7,12.5,4,1,3,25,0.33
397,0,"Andre Drummond","Detroit Pistons",83,20,29,8,0.4,20,3,17,15,20,0.05,5,15,6,1,5,16.7,14,2,12,14.3,0.7
397,23,"Terrance Ferguson","Oklahoma City Thunder",79,35,10.2,14,0.4,35,6,29,17.1,20,0,0,17.1,22,4,18,18.2,13,2,11,15.4,0.37
397,20,"Harry Giles","Sacramento Kings",58,10,17.2,4,0.4,10,2,8,20,20,0,0,20,9,2,7,22.2,1,0,1,0,0.1
397,32,"Jimmer Fredette","Phoenix Suns",6,10,55.6,4,0.4,10,2,8,20,20,0,0,20,5,2,3,40,5,0,5,0,0.5
401,5,"Montrezl Harrell","Los Angeles Clippers",88,23,57.5,9,0.391,23,4,19,17.4,19.6,0,0,17.4,10,3,7,30,13,1,12,7.7,0.57
402,9,"Dairis Bertans","New Orleans Pelicans",12,13,27.7,5,0.385,13,2,11,15.4,19.2,0,0,15.4,9,1,8,11.1,4,1,3,25,0.31
402,0,"Donte DiVincenzo","Milwaukee Bucks",27,13,14.9,5,0.385,13,2,11,15.4,19.2,0,0,15.4,3,1,2,33.3,10,1,9,10,0.77
404,21,"Thaddeus Young","Indiana Pacers",85,27,13.4,10,0.37,27,4,23,14.8,18.5,0,0,14.8,21,2,19,9.5,6,2,4,33.3,0.22
405,13,"Corey Brewer","Sacramento Kings",24,11,28.2,4,0.364,11,2,9,18.2,18.2,0,0,18.2,7,2,5,28.6,4,0,4,0,0.36
406,22,"Larry Nance Jr","Cleveland Cavaliers",67,27,18.6,9,0.333,27,4,23,14.8,16.7,0,0,14.8,18,3,15,16.7,9,1,8,11.1,0.33
406,2,"Brandon Knight","Houston Rockets",12,12,32.4,4,0.333,12,2,10,16.7,16.7,0,0,16.7,5,2,3,40,7,0,7,0,0.58
406,8,"Jaren Jackson Jr.","Memphis Grizzlies",58,15,9.2,5,0.333,15,2,13,13.3,16.7,0,0,13.3,8,1,7,12.5,7,1,6,14.3,0.47
409,9,"Luol Deng","Minnesota Timberwolves",22,14,25,4,0.286,14,2,12,14.3,14.3,0,0,14.3,9,2,7,22.2,5,0,5,0,0.36
410,25,"Ben Simmons","Philadelphia 76ers",91,55,80.9,14,0.255,55,7,48,12.7,12.7,0,0,12.7,48,7,41,14.6,7,0,7,0,0.13
411,18,"Yuta Watanabe","Memphis Grizzlies",15,16,50,4,0.25,16,2,14,12.5,12.5,0,0,12.5,14,2,12,14.3,2,0,2,0,0.13
411,55,"Andrew Harrison","Cleveland Cavaliers",10,12,54.5,3,0.25,12,1,11,8.3,12.5,0,0,8.3,7,0,7,0,5,1,4,20,0.42
413,5,"Derrick Jones Jr.","Miami Heat",60,13,13,2,0.154,13,1,12,7.7,7.7,0,0,7.7,7,1,6,14.3,6,0,6,0,0.46
414,7,"Mason Plumlee","Denver Nuggets",96,15,44.1,2,0.133,15,1,14,6.7,6.7,0,0,6.7,10,1,9,10,5,0,5,0,0.33
